,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,74.125.130.0-255,160,160,6,406100
1,2.4e-05,172.31.36.0-255,66,226,6,406100
2,3.1e-05,74.125.130.0-255,1484,1710,6,406100
3,3.5e-05,172.31.36.0-255,66,1776,6,406100
4,5.1e-05,74.125.130.0-255,2902,4678,6,406100
5,5.4e-05,172.31.36.0-255,66,4744,6,406100
6,5.8e-05,74.125.130.0-255,1484,6228,6,406100
7,6e-05,172.31.36.0-255,66,6294,6,406100
8,6.5e-05,74.125.130.0-255,2902,9196,6,406100
9,6.8e-05,172.31.36.0-255,66,9262,6,406100
10,9.6e-05,74.125.130.0-255,4903,14165,6,406100
11,0.0001,172.31.36.0-255,66,14231,6,406100
12,0.000185,74.125.130.0-255,1484,15715,6,406100
13,0.000188,172.31.36.0-255,66,15781,6,406100
14,0.000194,74.125.130.0-255,2902,18683,6,406100
15,0.000196,172.31.36.0-255,66,18749,6,406100
16,0.000226,74.125.130.0-255,5738,24487,6,406100
17,0.000231,172.31.36.0-255,66,24553,6,406100
18,0.000259,74.125.130.0-255,6797,31350,6,406100
19,0.000262,172.31.36.0-255,66,31416,6,406100
20,0.000313,74.125.130.0-255,4320,35736,6,406100
21,0.000316,172.31.36.0-255,66,35802,6,406100
22,0.000328,74.125.130.0-255,1484,37286,6,406100
23,0.00033,172.31.36.0-255,66,37352,6,406100
24,0.000343,74.125.130.0-255,7156,44508,6,406100
25,0.000346,172.31.36.0-255,66,44574,6,406100
26,0.000351,74.125.130.0-255,3961,48535,6,406100
27,0.000353,172.31.36.0-255,66,48601,6,406100
28,0.000417,74.125.130.0-255,1484,50085,6,406100
29,0.000421,172.31.36.0-255,66,50151,6,406100
30,0.000427,74.125.130.0-255,2902,53053,6,406100
31,0.000429,172.31.36.0-255,66,53119,6,406100
32,0.000432,74.125.130.0-255,1484,54603,6,406100
