,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,74.125.24.0-255,163,163,58,81589
1,2.4e-05,172.31.46.0-255,66,229,58,81589
2,3.1e-05,74.125.24.0-255,1484,1713,58,81589
3,3.6e-05,172.31.46.0-255,66,1779,58,81589
4,4.2e-05,74.125.24.0-255,2902,4681,58,81589
5,4.5e-05,172.31.46.0-255,66,4747,58,81589
6,6.2e-05,74.125.24.0-255,7156,11903,58,81589
7,6.4e-05,172.31.46.0-255,66,11969,58,81589
8,6.8e-05,74.125.24.0-255,1939,13908,58,81589
9,7e-05,172.31.46.0-255,66,13974,58,81589
10,0.000172,74.125.24.0-255,1484,15458,58,81589
11,0.000175,172.31.46.0-255,66,15524,58,81589
12,0.000179,74.125.24.0-255,2902,18426,58,81589
13,0.000182,172.31.46.0-255,66,18492,58,81589
14,0.000213,74.125.24.0-255,5738,24230,58,81589
15,0.000216,172.31.46.0-255,66,24296,58,81589
16,0.000223,74.125.24.0-255,6797,31093,58,81589
17,0.000242,172.31.46.0-255,66,31159,58,81589
18,0.000297,74.125.24.0-255,1484,32643,58,81589
19,0.0003,172.31.46.0-255,66,32709,58,81589
20,0.000305,74.125.24.0-255,2902,35611,58,81589
21,0.000307,172.31.46.0-255,66,35677,58,81589
22,0.000314,74.125.24.0-255,5738,41415,58,81589
23,0.000316,172.31.46.0-255,66,41481,58,81589
24,0.000328,74.125.24.0-255,6797,48278,58,81589
25,0.000331,172.31.46.0-255,66,48344,58,81589
26,0.001582,74.125.24.0-255,1484,49828,58,81589
27,0.001588,172.31.46.0-255,66,49894,58,81589
28,0.001595,74.125.24.0-255,2902,52796,58,81589
29,0.001596,172.31.46.0-255,66,52862,58,81589
30,0.001603,74.125.24.0-255,5738,58600,58,81589
31,0.00161,172.31.46.0-255,66,58666,58,81589
32,0.001638,74.125.24.0-255,6797,65463,58,81589
33,0.001641,172.31.46.0-255,66,65529,58,81589
34,0.003749,74.125.24.0-255,5738,71267,58,81589
35,0.003756,172.31.46.0-255,66,71333,58,81589
36,0.005815,74.125.24.0-255,4320,75653,58,81589
37,0.005819,172.31.46.0-255,66,75719,58,81589
38,0.005841,74.125.24.0-255,1484,77203,58,81589
39,0.007912,74.125.24.0-255,4320,81523,58,81589
40,0.007918,172.31.46.0-255,66,81589,58,81589
41,0.0,74.125.24.0-255,150,150,58,206980
42,1.2e-05,172.31.46.0-255,66,216,58,206980
43,2.8e-05,74.125.24.0-255,1484,1700,58,206980
44,3.2e-05,172.31.46.0-255,66,1766,58,206980
45,3.7e-05,74.125.24.0-255,2902,4668,58,206980
46,3.9e-05,172.31.46.0-255,66,4734,58,206980
47,5.6e-05,74.125.24.0-255,5738,10472,58,206980
48,5.8e-05,172.31.46.0-255,66,10538,58,206980
49,7.7e-05,74.125.24.0-255,1484,12022,58,206980
50,7.8e-05,172.31.46.0-255,66,12088,58,206980
51,8.2e-05,74.125.24.0-255,2054,14142,58,206980
52,8.4e-05,172.31.46.0-255,66,14208,58,206980
53,0.000191,172.31.46.0-255,66,14274,58,206980
54,0.000196,74.125.24.0-255,5379,19653,58,206980
55,0.000198,172.31.46.0-255,66,19719,58,206980
56,0.000491,74.125.24.0-255,1484,21203,58,206980
57,0.000495,172.31.46.0-255,66,21269,58,206980
58,0.0005,74.125.24.0-255,2902,24171,58,206980
59,0.000502,172.31.46.0-255,66,24237,58,206980
60,0.000521,74.125.24.0-255,5738,29975,58,206980
61,0.000523,172.31.46.0-255,66,30041,58,206980
62,0.000542,74.125.24.0-255,2902,32943,58,206980
63,0.000544,172.31.46.0-255,66,33009,58,206980
64,0.000558,74.125.24.0-255,4320,37329,58,206980
65,0.00056,172.31.46.0-255,66,37395,58,206980
66,0.000596,172.31.46.0-255,66,37461,58,206980
67,0.0006,74.125.24.0-255,2184,39645,58,206980
68,0.000602,172.31.46.0-255,66,39711,58,206980
69,0.000621,74.125.24.0-255,413,40124,58,206980
70,0.000623,172.31.46.0-255,66,40190,58,206980
71,0.00064,74.125.24.0-255,1484,41674,58,206980
72,0.000668,74.125.24.0-255,2902,44576,58,206980
73,0.000671,172.31.46.0-255,66,44642,58,206980
74,0.000687,74.125.24.0-255,1484,46126,58,206980
75,0.000693,74.125.24.0-255,7156,53282,58,206980
76,0.0007,172.31.46.0-255,66,53348,58,206980
77,0.000704,74.125.24.0-255,2902,56250,58,206980
78,0.000706,172.31.46.0-255,66,56316,58,206980
79,0.00071,74.125.24.0-255,2902,59218,58,206980
80,0.000712,172.31.46.0-255,66,59284,58,206980
81,0.000751,172.31.46.0-255,66,59350,58,206980
82,0.000754,74.125.24.0-255,2448,61798,58,206980
83,0.000756,172.31.46.0-255,66,61864,58,206980
84,0.001006,74.125.24.0-255,1484,63348,58,206980
85,0.001024,74.125.24.0-255,2902,66250,58,206980
86,0.001029,74.125.24.0-255,5738,71988,58,206980
87,0.001033,172.31.46.0-255,66,72054,58,206980
88,0.001036,172.31.46.0-255,66,72120,58,206980
89,0.001056,74.125.24.0-255,4320,76440,58,206980
90,0.001058,172.31.46.0-255,66,76506,58,206980
91,0.001098,74.125.24.0-255,5738,82244,58,206980
92,0.0011,172.31.46.0-255,66,82310,58,206980
93,0.001127,172.31.46.0-255,66,82376,58,206980
94,0.001149,74.125.24.0-255,3602,85978,58,206980
95,0.001151,172.31.46.0-255,66,86044,58,206980
96,0.001232,74.125.24.0-255,1484,87528,58,206980
97,0.001249,74.125.24.0-255,2902,90430,58,206980
98,0.001252,172.31.46.0-255,66,90496,58,206980
99,0.001258,74.125.24.0-255,5738,96234,58,206980
100,0.00126,172.31.46.0-255,66,96300,58,206980
101,0.001274,74.125.24.0-255,5738,102038,58,206980
102,0.001276,172.31.46.0-255,66,102104,58,206980
103,0.001304,74.125.24.0-255,7156,109260,58,206980
104,0.001307,172.31.46.0-255,66,109326,58,206980
105,0.001313,74.125.24.0-255,7156,116482,58,206980
106,0.001315,172.31.46.0-255,66,116548,58,206980
107,0.001363,74.125.24.0-255,2902,119450,58,206980
108,0.001365,172.31.46.0-255,66,119516,58,206980
109,0.001394,172.31.46.0-255,66,119582,58,206980
110,0.001406,172.31.46.0-255,66,119648,58,206980
111,0.00141,74.125.24.0-255,2902,122550,58,206980
112,0.001412,172.31.46.0-255,66,122616,58,206980
113,0.001448,172.31.46.0-255,66,122682,58,206980
114,0.001479,74.125.24.0-255,1484,124166,58,206980
