,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,74.125.130.0-255,152,152,14,66761
1,1.7e-05,172.31.36.0-255,66,218,14,66761
2,2.4e-05,74.125.130.0-255,1484,1702,14,66761
3,2.9e-05,172.31.36.0-255,66,1768,14,66761
4,4.4e-05,74.125.130.0-255,2902,4670,14,66761
5,4.7e-05,172.31.36.0-255,66,4736,14,66761
6,5.9e-05,172.31.36.0-255,66,4802,14,66761
7,6.2e-05,74.125.130.0-255,1484,6286,14,66761
8,6.4e-05,172.31.36.0-255,66,6352,14,66761
9,6.8e-05,74.125.130.0-255,1484,7836,14,66761
10,7e-05,172.31.36.0-255,66,7902,14,66761
11,8.9e-05,74.125.130.0-255,643,8545,14,66761
12,9.1e-05,172.31.36.0-255,66,8611,14,66761
13,0.000313,74.125.130.0-255,1484,10095,14,66761
14,0.00032,172.31.36.0-255,66,10161,14,66761
15,0.000326,74.125.130.0-255,2902,13063,14,66761
16,0.000328,172.31.36.0-255,66,13129,14,66761
17,0.000383,172.31.36.0-255,66,13195,14,66761
18,0.000388,74.125.130.0-255,2902,16097,14,66761
19,0.00039,172.31.36.0-255,66,16163,14,66761
20,0.000398,172.31.36.0-255,66,16229,14,66761
21,0.000623,74.125.130.0-255,1484,17713,14,66761
22,0.000629,172.31.36.0-255,66,17779,14,66761
23,0.000635,74.125.130.0-255,1484,19263,14,66761
24,0.000637,172.31.36.0-255,66,19329,14,66761
25,0.00066,74.125.130.0-255,1484,20813,14,66761
26,0.000663,172.31.36.0-255,66,20879,14,66761
27,0.000668,74.125.130.0-255,2902,23781,14,66761
28,0.000671,172.31.36.0-255,66,23847,14,66761
29,0.000696,74.125.130.0-255,2902,26749,14,66761
30,0.000698,172.31.36.0-255,66,26815,14,66761
31,0.000727,74.125.130.0-255,2902,29717,14,66761
32,0.00073,172.31.36.0-255,66,29783,14,66761
33,0.000759,172.31.36.0-255,66,29849,14,66761
34,0.000763,74.125.130.0-255,1484,31333,14,66761
35,0.000766,74.125.130.0-255,1484,32817,14,66761
36,0.000768,172.31.36.0-255,66,32883,14,66761
37,0.000794,74.125.130.0-255,1484,34367,14,66761
38,0.000803,172.31.36.0-255,66,34433,14,66761
39,0.000825,74.125.130.0-255,2902,37335,14,66761
40,0.000828,172.31.36.0-255,66,37401,14,66761
41,0.000865,172.31.36.0-255,66,37467,14,66761
42,0.000944,74.125.130.0-255,121,37588,14,66761
43,0.000972,74.125.130.0-255,375,37963,14,66761
44,0.001406,74.125.130.0-255,1484,39447,14,66761
45,0.00141,172.31.36.0-255,66,39513,14,66761
46,0.001417,74.125.130.0-255,2902,42415,14,66761
47,0.00142,172.31.36.0-255,66,42481,14,66761
48,0.001434,172.31.36.0-255,66,42547,14,66761
49,0.001462,74.125.130.0-255,1484,44031,14,66761
50,0.001467,74.125.130.0-255,2902,46933,14,66761
51,0.001469,172.31.36.0-255,66,46999,14,66761
52,0.001478,172.31.36.0-255,66,47065,14,66761
53,0.001488,172.31.36.0-255,66,47131,14,66761
54,0.001521,172.31.36.0-255,66,47197,14,66761
55,0.001524,74.125.130.0-255,766,47963,14,66761
56,0.003639,172.31.36.0-255,66,48029,14,66761
57,0.00577,172.31.36.0-255,66,48095,14,66761
58,0.007882,74.125.130.0-255,2902,50997,14,66761
59,0.007885,172.31.36.0-255,66,51063,14,66761
60,0.007913,74.125.130.0-255,2902,53965,14,66761
61,0.007916,172.31.36.0-255,66,54031,14,66761
62,0.009987,74.125.130.0-255,2902,56933,14,66761
63,0.009994,172.31.36.0-255,66,56999,14,66761
64,0.010017,74.125.130.0-255,2902,59901,14,66761
65,0.01002,172.31.36.0-255,66,59967,14,66761
66,0.0121,74.125.130.0-255,2902,62869,14,66761
67,0.012108,172.31.36.0-255,66,62935,14,66761
68,0.012137,74.125.130.0-255,2902,65837,14,66761
69,0.01214,172.31.36.0-255,66,65903,14,66761
70,0.014243,172.31.36.0-255,66,65969,14,66761
71,0.016368,172.31.36.0-255,66,66035,14,66761
72,0.018517,172.31.36.0-255,66,66101,14,66761
73,0.020651,172.31.36.0-255,66,66167,14,66761
74,0.022782,172.31.36.0-255,66,66233,14,66761
75,0.024913,172.31.36.0-255,66,66299,14,66761
76,0.027041,172.31.36.0-255,66,66365,14,66761
77,0.029175,172.31.36.0-255,66,66431,14,66761
78,0.031327,172.31.36.0-255,66,66497,14,66761
79,0.033484,172.31.36.0-255,66,66563,14,66761
80,0.035643,172.31.36.0-255,66,66629,14,66761
81,0.037799,172.31.36.0-255,66,66695,14,66761
82,0.039989,172.31.36.0-255,66,66761,14,66761
83,0.0,74.125.24.0-255,155,155,14,65295
84,3.1e-05,172.31.36.0-255,66,221,14,65295
85,3.9e-05,74.125.24.0-255,1484,1705,14,65295
86,4.2e-05,172.31.36.0-255,66,1771,14,65295
87,4.7e-05,74.125.24.0-255,2902,4673,14,65295
88,4.9e-05,172.31.36.0-255,66,4739,14,65295
89,6e-05,172.31.36.0-255,66,4805,14,65295
90,8.4e-05,74.125.24.0-255,1484,6289,14,65295
91,8.6e-05,172.31.36.0-255,66,6355,14,65295
92,0.000107,74.125.24.0-255,2089,8444,14,65295
93,0.000109,172.31.36.0-255,66,8510,14,65295
94,0.000117,172.31.36.0-255,66,8576,14,65295
95,0.000126,172.31.36.0-255,66,8642,14,65295
96,0.00014,74.125.24.0-255,2902,11544,14,65295
97,0.000142,172.31.36.0-255,66,11610,14,65295
98,0.00016,74.125.24.0-255,2543,14153,14,65295
99,0.000162,172.31.36.0-255,66,14219,14,65295
100,0.000247,74.125.24.0-255,1484,15703,14,65295
101,0.000251,172.31.36.0-255,66,15769,14,65295
102,0.000255,74.125.24.0-255,2902,18671,14,65295
103,0.000258,172.31.36.0-255,66,18737,14,65295
104,0.000288,172.31.36.0-255,66,18803,14,65295
105,0.000311,172.31.36.0-255,66,18869,14,65295
106,0.000828,74.125.24.0-255,1484,20353,14,65295
107,0.000834,172.31.36.0-255,66,20419,14,65295
108,0.000843,74.125.24.0-255,2902,23321,14,65295
109,0.000845,172.31.36.0-255,66,23387,14,65295
110,0.000854,172.31.36.0-255,66,23453,14,65295
111,0.000862,172.31.36.0-255,66,23519,14,65295
112,0.000903,172.31.36.0-255,66,23585,14,65295
113,0.000911,172.31.36.0-255,66,23651,14,65295
114,0.000968,172.31.36.0-255,66,23717,14,65295
115,0.000997,172.31.36.0-255,66,23783,14,65295
116,0.001038,172.31.36.0-255,66,23849,14,65295
117,0.001066,172.31.36.0-255,66,23915,14,65295
118,0.001069,74.125.24.0-255,752,24667,14,65295
119,0.001076,172.31.36.0-255,66,24733,14,65295
120,0.001084,172.31.36.0-255,66,24799,14,65295
121,0.001124,172.31.36.0-255,66,24865,14,65295
122,0.001137,172.31.36.0-255,66,24931,14,65295
123,0.001139,74.125.24.0-255,766,25697,14,65295
124,0.001187,74.125.24.0-255,1484,27181,14,65295
125,0.001191,172.31.36.0-255,66,27247,14,65295
126,0.001194,74.125.24.0-255,1484,28731,14,65295
127,0.001214,74.125.24.0-255,2902,31633,14,65295
128,0.001216,172.31.36.0-255,66,31699,14,65295
129,0.001226,172.31.36.0-255,66,31765,14,65295
130,0.001281,172.31.36.0-255,66,31831,14,65295
131,0.00129,172.31.36.0-255,66,31897,14,65295
132,0.001399,74.125.24.0-255,1484,33381,14,65295
133,0.001413,74.125.24.0-255,2902,36283,14,65295
134,0.001416,172.31.36.0-255,66,36349,14,65295
135,0.001424,172.31.36.0-255,66,36415,14,65295
136,0.001451,172.31.36.0-255,66,36481,14,65295
137,0.00147,74.125.24.0-255,1484,37965,14,65295
138,0.001479,172.31.36.0-255,66,38031,14,65295
139,0.001493,172.31.36.0-255,66,38097,14,65295
140,0.001522,172.31.36.0-255,66,38163,14,65295
141,0.001533,74.125.24.0-255,2184,40347,14,65295
142,0.001535,172.31.36.0-255,66,40413,14,65295
143,0.001556,172.31.36.0-255,66,40479,14,65295
144,0.001573,74.125.24.0-255,2902,43381,14,65295
145,0.001575,172.31.36.0-255,66,43447,14,65295
146,0.00159,74.125.24.0-255,2902,46349,14,65295
147,0.001592,172.31.36.0-255,66,46415,14,65295
148,0.00161,74.125.24.0-255,2902,49317,14,65295
149,0.001612,172.31.36.0-255,66,49383,14,65295
150,0.001635,172.31.36.0-255,66,49449,14,65295
