,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,74.125.130.0-255,143,143,13,306771
1,2.5e-05,172.31.36.0-255,66,209,13,306771
2,3.2e-05,74.125.130.0-255,1484,1693,13,306771
3,3.7e-05,172.31.36.0-255,66,1759,13,306771
4,5.2e-05,74.125.130.0-255,2902,4661,13,306771
5,5.6e-05,172.31.36.0-255,66,4727,13,306771
6,6.4e-05,74.125.130.0-255,7156,11883,13,306771
7,6.7e-05,172.31.36.0-255,66,11949,13,306771
8,7e-05,74.125.130.0-255,1484,13433,13,306771
9,7.3e-05,172.31.36.0-255,66,13499,13,306771
10,7.6e-05,74.125.130.0-255,647,14146,13,306771
11,7.9e-05,172.31.36.0-255,66,14212,13,306771
12,0.000306,74.125.130.0-255,1484,15696,13,306771
13,0.000311,172.31.36.0-255,66,15762,13,306771
14,0.000345,74.125.130.0-255,2902,18664,13,306771
15,0.000349,172.31.36.0-255,66,18730,13,306771
16,0.000356,74.125.130.0-255,5738,24468,13,306771
17,0.000358,172.31.36.0-255,66,24534,13,306771
18,0.00039,74.125.130.0-255,6797,31331,13,306771
19,0.000393,172.31.36.0-255,66,31397,13,306771
20,0.000602,74.125.130.0-255,1484,32881,13,306771
21,0.000607,172.31.36.0-255,66,32947,13,306771
22,0.000613,74.125.130.0-255,2902,35849,13,306771
23,0.000615,172.31.36.0-255,66,35915,13,306771
24,0.000649,74.125.130.0-255,5738,41653,13,306771
25,0.000653,172.31.36.0-255,66,41719,13,306771
26,0.000661,74.125.130.0-255,6797,48516,13,306771
27,0.000663,172.31.36.0-255,66,48582,13,306771
28,0.000701,74.125.130.0-255,7156,55738,13,306771
29,0.000705,172.31.36.0-255,66,55804,13,306771
30,0.000739,74.125.130.0-255,5738,61542,13,306771
31,0.000742,172.31.36.0-255,66,61608,13,306771
32,0.000763,74.125.130.0-255,2902,64510,13,306771
33,0.000766,172.31.36.0-255,66,64576,13,306771
34,0.000769,74.125.130.0-255,1125,65701,13,306771
35,0.000807,74.125.130.0-255,360,66061,13,306771
36,0.001094,172.31.36.0-255,66,66127,13,306771
37,0.001227,74.125.130.0-255,383,66510,13,306771
38,0.001745,74.125.130.0-255,1484,67994,13,306771
39,0.001753,172.31.36.0-255,66,68060,13,306771
40,0.00176,74.125.130.0-255,2902,70962,13,306771
41,0.001762,172.31.36.0-255,66,71028,13,306771
42,0.001774,74.125.130.0-255,5738,76766,13,306771
43,0.001777,172.31.36.0-255,66,76832,13,306771
44,0.001782,74.125.130.0-255,2902,79734,13,306771
45,0.001784,172.31.36.0-255,66,79800,13,306771
46,0.001809,74.125.130.0-255,2902,82702,13,306771
47,0.001811,172.31.36.0-255,66,82768,13,306771
48,0.001816,74.125.130.0-255,4320,87088,13,306771
49,0.001818,172.31.36.0-255,66,87154,13,306771
50,0.001845,74.125.130.0-255,2902,90056,13,306771
