,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,74.125.130.0-255,336,336,12,300666
1,3e-05,172.31.36.0-255,66,402,12,300666
2,3.6e-05,74.125.130.0-255,1484,1886,12,300666
3,4e-05,172.31.36.0-255,66,1952,12,300666
4,4.5e-05,74.125.130.0-255,2902,4854,12,300666
5,5.5e-05,172.31.36.0-255,66,4920,12,300666
6,6e-05,74.125.130.0-255,4320,9240,12,300666
7,6.3e-05,172.31.36.0-255,66,9306,12,300666
8,9e-05,74.125.130.0-255,1484,10790,12,300666
9,9.4e-05,172.31.36.0-255,66,10856,12,300666
10,9.8e-05,74.125.130.0-255,1484,12340,12,300666
11,9.9e-05,172.31.36.0-255,66,12406,12,300666
12,0.000103,74.125.130.0-255,2030,14436,12,300666
13,0.000106,172.31.36.0-255,66,14502,12,300666
14,0.000277,74.125.130.0-255,1484,15986,12,300666
15,0.000282,172.31.36.0-255,66,16052,12,300666
16,0.000312,74.125.130.0-255,2902,18954,12,300666
17,0.000316,172.31.36.0-255,66,19020,12,300666
18,0.000322,74.125.130.0-255,5738,24758,12,300666
19,0.000325,172.31.36.0-255,66,24824,12,300666
20,0.000335,74.125.130.0-255,4320,29144,12,300666
21,0.000338,172.31.36.0-255,66,29210,12,300666
22,0.000375,74.125.130.0-255,5379,34589,12,300666
23,0.000379,172.31.36.0-255,66,34655,12,300666
24,0.000384,74.125.130.0-255,4320,38975,12,300666
25,0.000387,172.31.36.0-255,66,39041,12,300666
26,0.00039,74.125.130.0-255,1484,40525,12,300666
27,0.000392,172.31.36.0-255,66,40591,12,300666
28,0.000425,74.125.130.0-255,4320,44911,12,300666
29,0.000429,172.31.36.0-255,66,44977,12,300666
30,0.000439,172.31.36.0-255,66,45043,12,300666
31,0.000443,74.125.130.0-255,1484,46527,12,300666
32,0.000486,172.31.36.0-255,66,46593,12,300666
33,0.000491,74.125.130.0-255,2184,48777,12,300666
34,0.000493,172.31.36.0-255,66,48843,12,300666
35,0.000496,74.125.130.0-255,412,49255,12,300666
36,0.000554,74.125.130.0-255,365,49620,12,300666
37,0.000797,172.31.36.0-255,66,49686,12,300666
38,0.000804,74.125.130.0-255,1484,51170,12,300666
39,0.000822,74.125.130.0-255,1484,52654,12,300666
40,0.000826,172.31.36.0-255,66,52720,12,300666
41,0.000855,74.125.130.0-255,2902,55622,12,300666
42,0.000858,172.31.36.0-255,66,55688,12,300666
43,0.000865,74.125.130.0-255,5738,61426,12,300666
44,0.000867,172.31.36.0-255,66,61492,12,300666
45,0.000916,74.125.130.0-255,5738,67230,12,300666
46,0.00092,172.31.36.0-255,66,67296,12,300666
47,0.000951,74.125.130.0-255,2902,70198,12,300666
48,0.000955,172.31.36.0-255,66,70264,12,300666
49,0.000972,172.31.36.0-255,66,70330,12,300666
50,0.000977,74.125.130.0-255,3602,73932,12,300666
51,0.00098,172.31.36.0-255,66,73998,12,300666
52,0.001694,74.125.130.0-255,1484,75482,12,300666
53,0.001717,74.125.130.0-255,1484,76966,12,300666
54,0.001721,172.31.36.0-255,66,77032,12,300666
55,0.001748,74.125.130.0-255,1484,78516,12,300666
56,0.001751,74.125.130.0-255,1484,80000,12,300666
57,0.001754,172.31.36.0-255,66,80066,12,300666
58,0.001759,74.125.130.0-255,2902,82968,12,300666
59,0.001762,172.31.36.0-255,66,83034,12,300666
60,0.00177,74.125.130.0-255,5738,88772,12,300666
61,0.001772,172.31.36.0-255,66,88838,12,300666
62,0.001809,172.31.36.0-255,66,88904,12,300666
63,0.001819,172.31.36.0-255,66,88970,12,300666
64,0.001844,74.125.130.0-255,1484,90454,12,300666
65,0.001848,74.125.130.0-255,766,91220,12,300666
66,0.00185,172.31.36.0-255,66,91286,12,300666
67,0.003927,74.125.130.0-255,2902,94188,12,300666
68,0.003931,172.31.36.0-255,66,94254,12,300666
69,0.003958,74.125.130.0-255,2902,97156,12,300666
70,0.00396,172.31.36.0-255,66,97222,12,300666
71,0.006038,74.125.130.0-255,2902,100124,12,300666
72,0.006042,172.31.36.0-255,66,100190,12,300666
73,0.006077,74.125.130.0-255,2902,103092,12,300666
74,0.00608,172.31.36.0-255,66,103158,12,300666
75,0.00817,74.125.130.0-255,2902,106060,12,300666
76,0.008177,172.31.36.0-255,66,106126,12,300666
77,0.008205,74.125.130.0-255,2902,109028,12,300666
78,0.008209,172.31.36.0-255,66,109094,12,300666
79,0.010297,74.125.130.0-255,4320,113414,12,300666
80,0.010307,172.31.36.0-255,66,113480,12,300666
81,0.010337,74.125.130.0-255,1484,114964,12,300666
82,0.012434,74.125.130.0-255,4320,119284,12,300666
83,0.012444,172.31.36.0-255,66,119350,12,300666
84,0.014569,74.125.130.0-255,5738,125088,12,300666
85,0.014579,172.31.36.0-255,66,125154,12,300666
86,0.016704,74.125.130.0-255,5738,130892,12,300666
87,0.016717,172.31.36.0-255,66,130958,12,300666
88,0.01885,74.125.130.0-255,5738,136696,12,300666
89,0.018866,172.31.36.0-255,66,136762,12,300666
90,0.021009,74.125.130.0-255,5738,142500,12,300666
91,0.021025,172.31.36.0-255,66,142566,12,300666
92,0.023161,74.125.130.0-255,5738,148304,12,300666
93,0.023176,172.31.36.0-255,66,148370,12,300666
94,0.025301,74.125.130.0-255,5738,154108,12,300666
95,0.025309,172.31.36.0-255,66,154174,12,300666
96,0.025314,172.31.36.0-255,182,154356,12,300666
97,0.025361,172.31.36.0-255,1078,155434,12,300666
98,0.026869,104.244.42.0-255,66,155500,12,300666
99,0.026932,104.244.42.0-255,66,155566,12,300666
100,0.027426,74.125.130.0-255,5738,161304,12,300666
101,0.027436,172.31.36.0-255,66,161370,12,300666
102,0.029552,74.125.130.0-255,5738,167108,12,300666
103,0.02956,172.31.36.0-255,66,167174,12,300666
104,0.03186,74.125.130.0-255,5738,172912,12,300666
105,0.031868,172.31.36.0-255,66,172978,12,300666
