,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,157.240.13.0-255,66,66,83,66
1,0.0,157.240.13.0-255,231,231,83,547
2,1.2e-05,172.31.47.0-255,66,297,83,547
3,0.008785,172.31.47.0-255,149,446,83,547
4,0.010828,157.240.13.0-255,101,547,83,547
5,0.0,157.240.13.0-255,229,229,83,678
6,1.6e-05,172.31.47.0-255,66,295,83,678
7,0.007437,172.31.47.0-255,216,511,83,678
8,0.009445,157.240.13.0-255,101,612,83,678
9,0.047795,172.31.47.0-255,66,678,83,678
10,0.0,157.240.13.0-255,66,66,83,66
11,0.0,157.240.13.0-255,231,231,83,613
12,1.6e-05,172.31.47.0-255,66,297,83,613
13,0.007701,172.31.47.0-255,149,446,83,613
14,0.009732,157.240.13.0-255,101,547,83,613
15,0.04723,172.31.47.0-255,66,613,83,613
16,0.0,157.240.13.0-255,230,230,83,612
17,1.4e-05,172.31.47.0-255,66,296,83,612
18,0.006366,172.31.47.0-255,149,445,83,612
19,0.008342,157.240.13.0-255,101,546,83,612
20,0.045224,172.31.47.0-255,66,612,83,612
21,0.0,157.240.13.0-255,233,233,83,757
22,1e-05,172.31.47.0-255,66,299,83,757
23,0.007934,172.31.47.0-255,291,590,83,757
24,0.009585,157.240.13.0-255,101,691,83,757
25,0.048789,172.31.47.0-255,66,757,83,757
26,0.0,157.240.13.0-255,228,228,83,677
27,1e-05,172.31.47.0-255,66,294,83,677
28,0.007148,172.31.47.0-255,216,510,83,677
29,0.009444,157.240.13.0-255,101,611,83,677
30,0.048039,172.31.47.0-255,66,677,83,677
31,0.0,157.240.13.0-255,229,229,83,611
32,1.3e-05,172.31.47.0-255,66,295,83,611
33,0.007993,172.31.47.0-255,149,444,83,611
34,0.010268,157.240.13.0-255,101,545,83,611
35,0.046948,172.31.47.0-255,66,611,83,611
36,0.0,157.240.7.0-255,66,66,83,66
37,0.0,157.240.13.0-255,252,252,83,634
38,1.5e-05,172.31.47.0-255,66,318,83,634
39,0.007632,172.31.47.0-255,149,467,83,634
40,0.009958,157.240.13.0-255,101,568,83,634
41,0.046785,172.31.47.0-255,66,634,83,634
42,0.0,157.240.13.0-255,251,251,83,633
