,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,172.217.194.0-255,298,298,94,259640
1,3.1e-05,172.31.47.0-255,66,364,94,259640
2,3.7e-05,172.217.194.0-255,1484,1848,94,259640
3,4.2e-05,172.31.47.0-255,66,1914,94,259640
4,4.8e-05,172.217.194.0-255,4320,6234,94,259640
5,5.1e-05,172.31.47.0-255,66,6300,94,259640
6,5.7e-05,172.217.194.0-255,5738,12038,94,259640
7,5.9e-05,172.31.47.0-255,66,12104,94,259640
8,8.3e-05,172.217.194.0-255,1750,13854,94,259640
9,8.8e-05,172.31.47.0-255,66,13920,94,259640
10,9.2e-05,172.31.47.0-255,66,13986,94,259640
11,9.8e-05,172.217.194.0-255,5738,19724,94,259640
12,0.0001,172.31.47.0-255,66,19790,94,259640
13,0.000122,172.217.194.0-255,2543,22333,94,259640
14,0.000124,172.31.47.0-255,66,22399,94,259640
15,0.000204,172.217.194.0-255,1484,23883,94,259640
16,0.000208,172.31.47.0-255,66,23949,94,259640
17,0.000221,172.217.194.0-255,2902,26851,94,259640
18,0.000224,172.31.47.0-255,66,26917,94,259640
19,0.000261,172.217.194.0-255,5738,32655,94,259640
20,0.000264,172.31.47.0-255,66,32721,94,259640
21,0.000272,172.217.194.0-255,6797,39518,94,259640
22,0.000274,172.31.47.0-255,66,39584,94,259640
23,0.000279,172.217.194.0-255,4320,43904,94,259640
24,0.000281,172.31.47.0-255,66,43970,94,259640
25,0.000315,172.31.47.0-255,66,44036,94,259640
26,0.000319,172.217.194.0-255,2831,46867,94,259640
27,0.000322,172.31.47.0-255,66,46933,94,259640
28,0.000324,172.217.194.0-255,366,47299,94,259640
29,0.000326,172.31.47.0-255,66,47365,94,259640
30,0.000383,172.217.194.0-255,1484,48849,94,259640
31,0.000395,172.217.194.0-255,2902,51751,94,259640
32,0.000398,172.31.47.0-255,66,51817,94,259640
33,0.000421,172.217.194.0-255,5738,57555,94,259640
34,0.000424,172.31.47.0-255,66,57621,94,259640
