,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,104.244.42.0-255,66,66,67,66
1,0.0,104.244.42.0-255,66,66,67,264
2,0.005024,31.13.82.0-255,66,132,67,264
3,0.010823,31.13.82.0-255,66,198,67,264
4,0.065248,31.13.82.0-255,66,264,67,264
5,0.0,104.244.42.0-255,66,66,67,66
6,0.0,157.240.13.0-255,66,66,67,132
7,0.010217,104.244.42.0-255,66,132,67,132
8,0.0,157.240.7.0-255,66,66,67,132
9,0.011358,104.244.42.0-255,66,132,67,132
10,0.0,104.244.42.0-255,66,66,67,66
11,0.0,104.244.42.0-255,66,66,67,66
12,0.0,104.244.42.0-255,66,66,67,264
13,0.007335,31.13.82.0-255,66,132,67,264
14,0.010789,31.13.82.0-255,66,198,67,264
15,0.052484,31.13.82.0-255,66,264,67,264
16,0.0,104.244.42.0-255,66,66,67,66
17,0.0,31.13.82.0-255,66,66,67,264
18,0.004801,31.13.82.0-255,66,132,67,264
19,0.007182,104.244.42.0-255,66,198,67,264
20,0.043759,31.13.82.0-255,66,264,67,264
21,0.0,104.244.42.0-255,66,66,67,66
22,0.0,104.244.42.0-255,66,66,67,66
23,0.0,157.240.13.0-255,66,66,67,132
24,0.014227,104.244.42.0-255,66,132,67,132
25,0.0,104.244.42.0-255,66,66,67,198
26,0.016605,31.13.82.0-255,66,132,67,198
27,0.021379,31.13.82.0-255,66,198,67,198
28,0.0,104.244.42.0-255,66,66,67,66
29,0.0,31.13.82.0-255,66,66,67,264
30,0.000288,104.244.42.0-255,66,132,67,264
31,0.008712,31.13.82.0-255,66,198,67,264
32,0.059615,31.13.82.0-255,66,264,67,264
33,0.0,157.240.13.0-255,66,66,67,132
34,0.014619,104.244.42.0-255,66,132,67,132
35,0.0,104.244.42.0-255,66,66,67,66
36,0.0,104.244.42.0-255,66,66,67,66
37,0.0,157.240.13.0-255,66,66,67,264
38,0.018262,104.244.42.0-255,66,132,67,264
39,0.022864,31.13.82.0-255,66,198,67,264
40,0.029841,31.13.82.0-255,66,264,67,264
41,0.0,157.240.13.0-255,66,66,67,132
42,0.015981,104.244.42.0-255,66,132,67,132
43,0.0,104.244.42.0-255,66,66,67,264
44,0.007653,31.13.82.0-255,66,132,67,264
45,0.012025,31.13.82.0-255,66,198,67,264
46,0.054247,31.13.82.0-255,66,264,67,264
47,0.0,104.244.42.0-255,66,66,67,198
48,0.009805,31.13.82.0-255,66,132,67,198
49,0.012188,31.13.82.0-255,66,198,67,198
50,0.0,104.244.42.0-255,66,66,67,66
51,0.0,104.244.42.0-255,66,66,67,264
52,0.012292,31.13.82.0-255,66,132,67,264
53,0.01776,31.13.82.0-255,66,198,67,264
54,0.059982,31.13.82.0-255,66,264,67,264
55,0.0,104.244.42.0-255,66,66,67,66
56,0.0,157.240.13.0-255,66,66,67,132
57,0.016523,104.244.42.0-255,66,132,67,132
58,0.0,104.244.42.0-255,66,66,67,264
59,0.01189,31.13.82.0-255,66,132,67,264
60,0.017406,31.13.82.0-255,66,198,67,264
61,0.067169,31.13.82.0-255,66,264,67,264
62,0.0,104.244.42.0-255,66,66,67,264
63,0.01116,31.13.82.0-255,66,132,67,264
64,0.013897,31.13.82.0-255,66,198,67,264
65,0.05487,31.13.82.0-255,66,264,67,264
66,0.0,157.240.13.0-255,66,66,67,264
67,0.016448,104.244.42.0-255,66,132,67,264
68,0.023304,31.13.82.0-255,66,198,67,264
69,0.030098,31.13.82.0-255,66,264,67,264
70,0.0,104.244.42.0-255,66,66,67,264
71,0.016022,31.13.82.0-255,66,132,67,264
72,0.018923,31.13.82.0-255,66,198,67,264
73,0.061562,31.13.82.0-255,66,264,67,264
74,0.0,104.244.42.0-255,66,66,67,66
75,0.0,104.244.42.0-255,66,66,67,66
76,0.0,104.244.42.0-255,66,66,67,66
77,0.0,157.240.7.0-255,66,66,67,132
78,0.012132,104.244.42.0-255,66,132,67,132
79,0.0,104.244.42.0-255,66,66,67,66
80,0.0,104.244.42.0-255,66,66,67,66
81,0.0,104.244.42.0-255,66,66,67,264
82,0.017618,31.13.82.0-255,66,132,67,264
