,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,157.240.13.0-255,66,66,89,66
1,0.0,157.240.13.0-255,232,232,89,619
2,1.4e-05,172.31.47.0-255,66,298,89,619
3,0.006814,172.31.47.0-255,220,518,89,619
4,0.009141,157.240.13.0-255,101,619,89,619
5,0.0,157.240.13.0-255,232,232,89,560
6,1.4e-05,172.31.47.0-255,66,298,89,560
7,0.007957,172.31.47.0-255,161,459,89,560
8,0.009984,157.240.13.0-255,101,560,89,560
9,0.0,172.31.47.0-255,66,66,89,132
10,0.003586,157.240.13.0-255,66,132,89,132
11,0.0,157.240.13.0-255,231,231,89,559
12,1.7e-05,172.31.47.0-255,66,297,89,559
13,0.005391,172.31.47.0-255,161,458,89,559
14,0.007601,157.240.13.0-255,101,559,89,559
15,0.0,157.240.13.0-255,231,231,89,559
16,1.5e-05,172.31.47.0-255,66,297,89,559
17,0.005492,172.31.47.0-255,161,458,89,559
18,0.007433,157.240.13.0-255,101,559,89,559
19,0.0,157.240.13.0-255,231,231,89,559
20,2e-05,172.31.47.0-255,66,297,89,559
21,0.008186,172.31.47.0-255,161,458,89,559
22,0.009885,157.240.13.0-255,101,559,89,559
23,0.0,157.240.13.0-255,231,231,89,559
24,9e-06,172.31.47.0-255,66,297,89,559
25,0.00777,172.31.47.0-255,161,458,89,559
26,0.0101,157.240.13.0-255,101,559,89,559
27,0.0,157.240.13.0-255,233,233,89,561
28,9e-06,172.31.47.0-255,66,299,89,561
29,0.008761,172.31.47.0-255,161,460,89,561
30,0.010742,157.240.13.0-255,101,561,89,561
31,0.0,157.240.7.0-255,66,66,89,66
32,0.0,157.240.13.0-255,278,278,89,606
33,2.5e-05,172.31.47.0-255,66,344,89,606
34,0.008715,172.31.47.0-255,161,505,89,606
35,0.011058,157.240.13.0-255,101,606,89,606
36,0.0,157.240.13.0-255,264,264,89,592
37,2.7e-05,172.31.47.0-255,66,330,89,592
38,0.007968,172.31.47.0-255,161,491,89,592
39,0.009647,157.240.13.0-255,101,592,89,592
40,0.0,172.31.47.0-255,66,66,89,132
41,0.005678,157.240.13.0-255,66,132,89,132
42,0.0,31.13.82.0-255,101,101,89,167
43,1.2e-05,172.31.47.0-255,66,167,89,167
44,0.0,157.240.13.0-255,232,232,89,560
45,1.3e-05,172.31.47.0-255,66,298,89,560
46,0.01453,172.31.47.0-255,161,459,89,560
47,0.016561,157.240.13.0-255,101,560,89,560
48,0.0,157.240.13.0-255,232,232,89,560
49,8e-06,172.31.47.0-255,66,298,89,560
50,0.007672,172.31.47.0-255,161,459,89,560
51,0.009686,157.240.13.0-255,101,560,89,560
52,0.0,31.13.82.0-255,101,101,89,167
53,1.4e-05,172.31.47.0-255,66,167,89,167
54,0.0,31.13.82.0-255,101,101,89,167
55,1.1e-05,172.31.47.0-255,66,167,89,167
56,0.0,157.240.13.0-255,275,275,89,603
57,2.2e-05,172.31.47.0-255,66,341,89,603
