,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,74.125.130.0-255,66,66,17,724
1,1.1e-05,74.125.130.0-255,66,132,17,724
2,9.6e-05,74.125.130.0-255,66,198,17,724
3,0.00346,74.125.130.0-255,153,351,17,724
4,0.003517,74.125.130.0-255,97,448,17,724
5,0.003599,74.125.130.0-255,105,553,17,724
6,0.004654,172.31.36.0-255,66,619,17,724
7,0.004699,172.31.36.0-255,105,724,17,724
8,0.0,172.31.36.0-255,74,74,17,74
9,0.0,172.31.36.0-255,74,74,17,74
10,0.0,172.31.36.0-255,74,74,17,2835
11,0.001742,157.240.13.0-255,74,148,17,2835
12,0.001763,172.31.36.0-255,66,214,17,2835
13,0.003651,172.31.36.0-255,606,820,17,2835
14,0.005375,157.240.13.0-255,66,886,17,2835
15,0.005773,157.240.13.0-255,278,1164,17,2835
16,0.005785,172.31.36.0-255,66,1230,17,2835
17,0.006463,172.31.36.0-255,130,1360,17,2835
18,0.008031,172.31.36.0-255,236,1596,17,2835
19,0.008065,172.31.36.0-255,543,2139,17,2835
20,0.008251,157.240.13.0-255,230,2369,17,2835
21,0.008317,157.240.13.0-255,140,2509,17,2835
22,0.008892,172.31.36.0-255,66,2575,17,2835
23,0.008996,172.31.36.0-255,97,2672,17,2835
24,0.009788,157.240.13.0-255,66,2738,17,2835
25,0.009821,157.240.13.0-255,97,2835,17,2835
26,0.0,172.217.160.0-255,66,66,17,66
27,0.0,172.31.36.0-255,74,74,17,74
28,0.0,74.125.24.0-255,66,66,17,66
29,0.0,172.31.36.0-255,74,74,17,74
30,0.0,172.31.36.0-255,74,74,17,74
31,0.0,172.31.36.0-255,74,74,17,2868
32,0.001478,157.240.13.0-255,74,148,17,2868
33,0.001497,172.31.36.0-255,66,214,17,2868
34,0.003152,172.31.36.0-255,606,820,17,2868
35,0.004589,157.240.13.0-255,66,886,17,2868
36,0.004909,157.240.13.0-255,278,1164,17,2868
37,0.00492,172.31.36.0-255,66,1230,17,2868
38,0.005559,172.31.36.0-255,130,1360,17,2868
39,0.007478,157.240.13.0-255,230,1590,17,2868
40,0.007525,157.240.13.0-255,140,1730,17,2868
41,0.007623,172.31.36.0-255,236,1966,17,2868
42,0.007647,172.31.36.0-255,541,2507,17,2868
43,0.008384,172.31.36.0-255,97,2604,17,2868
44,0.009102,157.240.13.0-255,66,2670,17,2868
45,0.00915,157.240.13.0-255,97,2767,17,2868
46,0.009488,157.240.13.0-255,101,2868,17,2868
47,0.0,172.31.36.0-255,74,74,17,140
48,0.007743,172.31.36.0-255,66,140,17,140
49,0.0,172.31.36.0-255,74,74,17,2671
50,0.002026,157.240.13.0-255,74,148,17,2671
51,0.002053,172.31.36.0-255,66,214,17,2671
52,0.003616,172.31.36.0-255,606,820,17,2671
53,0.005625,157.240.13.0-255,66,886,17,2671
54,0.005948,157.240.13.0-255,278,1164,17,2671
55,0.005972,172.31.36.0-255,66,1230,17,2671
56,0.006608,172.31.36.0-255,130,1360,17,2671
57,0.007994,172.31.36.0-255,236,1596,17,2671
58,0.008024,172.31.36.0-255,542,2138,17,2671
59,0.008705,157.240.13.0-255,230,2368,17,2671
60,0.008751,157.240.13.0-255,140,2508,17,2671
