,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,157.240.13.0-255,66,66,17,132
1,0.015202,104.244.42.0-255,66,132,17,132
2,0.0,104.244.42.0-255,66,66,17,198
3,0.007197,31.13.82.0-255,66,132,17,198
4,0.011751,31.13.82.0-255,66,198,17,198
5,0.0,104.244.42.0-255,66,66,17,198
6,0.015564,31.13.82.0-255,66,132,17,198
7,0.019628,31.13.82.0-255,66,198,17,198
8,0.0,157.240.13.0-255,66,66,17,132
9,0.014213,104.244.42.0-255,66,132,17,132
10,0.0,104.244.42.0-255,66,66,17,198
11,0.006257,31.13.82.0-255,66,132,17,198
12,0.009332,31.13.82.0-255,66,198,17,198
13,0.0,104.244.42.0-255,66,66,17,198
14,0.008171,31.13.82.0-255,66,132,17,198
15,0.012054,31.13.82.0-255,66,198,17,198
16,0.0,157.240.13.0-255,66,66,17,132
17,0.013849,104.244.42.0-255,66,132,17,132
18,0.0,157.240.13.0-255,66,66,17,132
19,0.009199,104.244.42.0-255,66,132,17,132
20,0.0,104.244.42.0-255,66,66,17,198
21,0.014659,31.13.82.0-255,66,132,17,198
22,0.017404,31.13.82.0-255,66,198,17,198
23,0.0,157.240.13.0-255,66,66,17,132
24,0.012777,104.244.42.0-255,66,132,17,132
25,0.0,104.244.42.0-255,66,66,17,198
26,0.004682,31.13.82.0-255,66,132,17,198
27,0.010034,31.13.82.0-255,66,198,17,198
28,0.0,157.240.13.0-255,66,66,17,132
29,0.011387,104.244.42.0-255,66,132,17,132
30,0.0,157.240.13.0-255,66,66,17,132
31,0.011185,104.244.42.0-255,66,132,17,132
32,0.0,104.244.42.0-255,66,66,17,132
33,0.01907,31.13.82.0-255,66,132,17,132
34,0.0,104.244.42.0-255,66,66,17,198
35,0.003951,31.13.82.0-255,66,132,17,198
36,0.008781,31.13.82.0-255,66,198,17,198
37,0.0,104.244.42.0-255,66,66,17,132
38,0.018271,31.13.82.0-255,66,132,17,132
39,0.0,104.244.42.0-255,66,66,17,132
40,0.017244,31.13.82.0-255,66,132,17,132
41,0.0,104.244.42.0-255,66,66,17,198
42,0.015504,31.13.82.0-255,66,132,17,198
43,0.019877,31.13.82.0-255,66,198,17,198
44,0.0,104.244.42.0-255,66,66,17,132
45,0.019474,31.13.82.0-255,66,132,17,132
46,0.0,157.240.13.0-255,66,66,17,132
47,0.014165,104.244.42.0-255,66,132,17,132
48,0.0,104.244.42.0-255,66,66,17,66
49,0.0,157.240.13.0-255,66,66,17,132
50,0.015257,104.244.42.0-255,66,132,17,132
51,0.0,157.240.13.0-255,66,66,17,132
52,0.015945,104.244.42.0-255,66,132,17,132
53,0.0,104.244.42.0-255,66,66,17,198
54,0.009172,31.13.82.0-255,66,132,17,198
55,0.012685,31.13.82.0-255,66,198,17,198
56,0.0,104.244.42.0-255,66,66,17,66
57,0.0,104.244.42.0-255,66,66,17,66
58,0.0,104.244.42.0-255,66,66,17,66
59,0.0,104.244.42.0-255,66,66,17,66
60,0.0,104.244.42.0-255,66,66,17,198
61,0.00958,31.13.82.0-255,66,132,17,198
62,0.013006,31.13.82.0-255,66,198,17,198
63,0.0,104.244.42.0-255,66,66,17,198
64,0.011224,31.13.82.0-255,66,132,17,198
65,0.01527,31.13.82.0-255,66,198,17,198
66,0.0,104.244.42.0-255,66,66,17,66
67,0.0,157.240.13.0-255,66,66,17,132
68,0.010443,104.244.42.0-255,66,132,17,132
69,0.0,157.240.13.0-255,66,66,17,132
70,0.01858,104.244.42.0-255,66,132,17,132
71,0.0,157.240.13.0-255,66,66,17,132
72,0.018029,104.244.42.0-255,66,132,17,132
73,0.0,104.244.42.0-255,66,66,17,66
74,0.0,104.244.42.0-255,66,66,17,198
75,0.008552,31.13.82.0-255,66,132,17,198
76,0.012812,31.13.82.0-255,66,198,17,198
77,0.0,104.244.42.0-255,66,66,17,198
78,0.010059,31.13.82.0-255,66,132,17,198
79,0.014367,31.13.82.0-255,66,198,17,198
80,0.0,157.240.13.0-255,66,66,17,66
81,0.0,104.244.42.0-255,66,66,17,198
82,0.004157,31.13.82.0-255,66,132,17,198
83,0.008675,31.13.82.0-255,66,198,17,198
84,0.0,104.244.42.0-255,66,66,17,198
85,0.007231,31.13.82.0-255,66,132,17,198
86,0.012848,31.13.82.0-255,66,198,17,198
87,0.0,104.244.42.0-255,66,66,17,66
88,0.0,157.240.13.0-255,66,66,17,132
89,0.012633,104.244.42.0-255,66,132,17,132
90,0.0,157.240.13.0-255,66,66,17,132
91,0.014293,104.244.42.0-255,66,132,17,132
92,0.0,104.244.42.0-255,66,66,17,66
93,0.0,157.240.13.0-255,66,66,17,132
94,0.009982,104.244.42.0-255,66,132,17,132
95,0.0,104.244.42.0-255,66,66,17,198
96,0.013579,31.13.82.0-255,66,132,17,198
97,0.018887,31.13.82.0-255,66,198,17,198
98,0.0,157.240.13.0-255,66,66,17,132
99,0.012624,104.244.42.0-255,66,132,17,132
100,0.0,104.244.42.0-255,66,66,17,198
101,0.005282,31.13.82.0-255,66,132,17,198
102,0.008682,31.13.82.0-255,66,198,17,198
103,0.0,104.244.42.0-255,66,66,17,132
104,0.01983,31.13.82.0-255,66,132,17,132
105,0.0,104.244.42.0-255,66,66,17,66
106,0.0,157.240.13.0-255,66,66,17,132
107,0.013415,104.244.42.0-255,66,132,17,132
108,0.0,157.240.13.0-255,66,66,17,66
109,0.0,157.240.13.0-255,66,66,17,132
110,0.012277,104.244.42.0-255,66,132,17,132
111,0.0,104.244.42.0-255,66,66,17,66
112,0.0,104.244.42.0-255,66,66,17,66
113,0.0,104.244.42.0-255,66,66,17,66
114,0.0,104.244.42.0-255,66,66,17,198
115,0.00387,31.13.82.0-255,66,132,17,198
116,0.011248,31.13.82.0-255,66,198,17,198
117,0.0,104.244.42.0-255,66,66,17,198
118,0.006609,31.13.82.0-255,66,132,17,198
119,0.010285,31.13.82.0-255,66,198,17,198
120,0.0,104.244.42.0-255,66,66,17,198
121,0.004864,31.13.82.0-255,66,132,17,198
122,0.008989,31.13.82.0-255,66,198,17,198
123,0.0,157.240.13.0-255,66,66,17,132
124,0.009916,104.244.42.0-255,66,132,17,132
125,0.0,104.244.42.0-255,66,66,17,132
126,0.017869,31.13.82.0-255,66,132,17,132
127,0.0,157.240.13.0-255,66,66,17,132
128,0.010174,104.244.42.0-255,66,132,17,132
129,0.0,157.240.13.0-255,66,66,17,132
130,0.016551,104.244.42.0-255,66,132,17,132
131,0.0,104.244.42.0-255,66,66,17,198
132,0.010128,31.13.82.0-255,66,132,17,198
133,0.015847,31.13.82.0-255,66,198,17,198
134,0.0,104.244.42.0-255,66,66,17,198
135,0.009249,31.13.82.0-255,66,132,17,198
136,0.013592,31.13.82.0-255,66,198,17,198
137,0.0,104.244.42.0-255,66,66,17,198
138,0.012301,31.13.82.0-255,66,132,17,198
139,0.016077,31.13.82.0-255,66,198,17,198
140,0.0,104.244.42.0-255,66,66,17,66
141,0.0,104.244.42.0-255,66,66,17,198
142,0.012002,31.13.82.0-255,66,132,17,198
143,0.015665,31.13.82.0-255,66,198,17,198
144,0.0,157.240.13.0-255,66,66,17,132
145,0.013261,104.244.42.0-255,66,132,17,132
146,0.0,104.244.42.0-255,66,66,17,198
147,0.009526,31.13.82.0-255,66,132,17,198
148,0.014074,31.13.82.0-255,66,198,17,198
149,0.0,104.244.42.0-255,66,66,17,66
150,0.0,104.244.42.0-255,66,66,17,198
151,0.008444,31.13.82.0-255,66,132,17,198
152,0.013428,31.13.82.0-255,66,198,17,198
153,0.0,104.244.42.0-255,66,66,17,198
154,0.0115,31.13.82.0-255,66,132,17,198
155,0.01545,31.13.82.0-255,66,198,17,198
156,0.0,157.240.13.0-255,66,66,17,132
157,0.014152,104.244.42.0-255,66,132,17,132
158,0.0,104.244.42.0-255,66,66,17,66
159,0.0,104.244.42.0-255,66,66,17,198
160,0.007611,31.13.82.0-255,66,132,17,198
161,0.010565,31.13.82.0-255,66,198,17,198
162,0.0,104.244.42.0-255,66,66,17,132
163,0.018278,31.13.82.0-255,66,132,17,132
164,0.0,104.244.42.0-255,66,66,17,198
165,0.006948,31.13.82.0-255,66,132,17,198
166,0.013306,31.13.82.0-255,66,198,17,198
167,0.0,157.240.13.0-255,66,66,17,132
168,0.011787,104.244.42.0-255,66,132,17,132
169,0.0,104.244.42.0-255,66,66,17,66
170,0.0,157.240.13.0-255,66,66,17,132
171,0.016625,104.244.42.0-255,66,132,17,132
