,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,172.31.47.0-255,612,612,91,2619
1,0.00155,104.244.42.0-255,66,678,91,2619
2,0.001841,104.244.42.0-255,407,1085,91,2619
3,0.001851,172.31.47.0-255,66,1151,91,2619
4,0.002146,172.31.47.0-255,117,1268,91,2619
5,0.003395,172.31.47.0-255,243,1511,91,2619
6,0.003418,172.31.47.0-255,724,2235,91,2619
7,0.003815,104.244.42.0-255,110,2345,91,2619
8,0.00393,172.31.47.0-255,104,2449,91,2619
9,0.004966,104.244.42.0-255,66,2515,91,2619
10,0.005071,104.244.42.0-255,104,2619,91,2619
11,0.0,157.240.13.0-255,66,66,91,132
12,0.031262,104.244.42.0-255,66,132,91,132
13,0.0,157.240.13.0-255,66,66,91,198
14,0.014345,172.31.47.0-255,66,132,91,198
15,0.017469,104.244.42.0-255,66,198,91,198
16,0.0,172.31.47.0-255,66,66,91,132
17,0.003001,104.244.42.0-255,66,132,91,132
18,0.0,104.244.42.0-255,66,66,91,264
19,0.004433,31.13.82.0-255,66,132,91,264
20,0.010692,31.13.82.0-255,66,198,91,264
21,0.03726,31.13.82.0-255,66,264,91,264
22,0.0,172.31.47.0-255,612,612,91,2686
23,0.001569,104.244.42.0-255,66,678,91,2686
24,0.001779,104.244.42.0-255,407,1085,91,2686
25,0.001787,172.31.47.0-255,66,1151,91,2686
26,0.002085,172.31.47.0-255,117,1268,91,2686
27,0.003434,172.31.47.0-255,243,1511,91,2686
28,0.003462,172.31.47.0-255,725,2236,91,2686
29,0.003697,104.244.42.0-255,110,2346,91,2686
30,0.004034,172.31.47.0-255,104,2450,91,2686
31,0.004994,104.244.42.0-255,66,2516,91,2686
32,0.005055,104.244.42.0-255,104,2620,91,2686
33,0.019134,157.240.13.0-255,66,2686,91,2686
34,0.0,157.240.13.0-255,66,66,91,264
35,0.001453,157.240.13.0-255,66,132,91,264
36,0.012597,172.31.47.0-255,66,198,91,264
37,0.015363,104.244.42.0-255,66,264,91,264
38,0.0,104.244.42.0-255,110,110,91,1415
39,0.003931,172.31.47.0-255,243,353,91,1415
40,0.003965,172.31.47.0-255,722,1075,91,1415
41,0.004443,172.31.47.0-255,104,1179,91,1415
42,0.005559,104.244.42.0-255,66,1245,91,1415
43,0.005599,104.244.42.0-255,104,1349,91,1415
44,0.024426,157.240.13.0-255,66,1415,91,1415
45,0.0,172.31.47.0-255,66,66,91,264
46,0.002203,104.244.42.0-255,66,132,91,264
47,0.00541,31.13.82.0-255,66,198,91,264
48,0.008825,31.13.82.0-255,66,264,91,264
49,0.0,31.13.82.0-255,66,66,91,264
50,0.002651,172.31.47.0-255,66,132,91,264
51,0.003917,104.244.42.0-255,66,198,91,264
52,0.005606,31.13.82.0-255,66,264,91,264
53,0.0,157.240.13.0-255,66,66,91,330
54,0.01542,172.31.47.0-255,66,132,91,330
55,0.018659,104.244.42.0-255,66,198,91,330
56,0.022872,31.13.82.0-255,66,264,91,330
57,0.026315,31.13.82.0-255,66,330,91,330
58,0.0,31.13.82.0-255,469,469,91,3771
59,2.5e-05,172.31.47.0-255,66,535,91,3771
60,3e-05,31.13.82.0-255,98,633,91,3771
61,3.3e-05,172.31.47.0-255,66,699,91,3771
62,0.007512,172.31.47.0-255,101,800,91,3771
63,0.013132,31.13.82.0-255,270,1070,91,3771
64,0.027818,157.240.13.0-255,66,1136,91,3771
65,0.029391,172.31.47.0-255,74,1210,91,3771
66,0.030967,104.244.42.0-255,74,1284,91,3771
67,0.030991,172.31.47.0-255,66,1350,91,3771
68,0.033087,172.31.47.0-255,612,1962,91,3771
69,0.034612,104.244.42.0-255,66,2028,91,3771
70,0.034767,104.244.42.0-255,212,2240,91,3771
71,0.034773,172.31.47.0-255,66,2306,91,3771
72,0.03503,172.31.47.0-255,117,2423,91,3771
73,0.03616,172.31.47.0-255,243,2666,91,3771
74,0.036183,172.31.47.0-255,721,3387,91,3771
75,0.03664,104.244.42.0-255,110,3497,91,3771
76,0.036672,172.31.47.0-255,104,3601,91,3771
77,0.037765,104.244.42.0-255,66,3667,91,3771
78,0.037771,104.244.42.0-255,104,3771,91,3771
79,0.0,157.240.13.0-255,66,66,91,198
80,0.016211,172.31.47.0-255,66,132,91,198
81,0.0187,104.244.42.0-255,66,198,91,198
82,0.0,172.31.47.0-255,74,74,91,2967
83,0.001527,104.244.42.0-255,74,148,91,2967
84,0.001553,172.31.47.0-255,66,214,91,2967
85,0.00303,172.31.47.0-255,612,826,91,2967
86,0.004502,104.244.42.0-255,66,892,91,2967
87,0.0048,104.244.42.0-255,407,1299,91,2967
88,0.004819,172.31.47.0-255,66,1365,91,2967
89,0.005787,172.31.47.0-255,117,1482,91,2967
90,0.007455,104.244.42.0-255,110,1592,91,2967
91,0.011124,172.31.47.0-255,243,1835,91,2967
92,0.011153,172.31.47.0-255,726,2561,91,2967
93,0.011604,172.31.47.0-255,104,2665,91,2967
94,0.01265,104.244.42.0-255,66,2731,91,2967
95,0.012741,104.244.42.0-255,104,2835,91,2967
96,0.022723,31.13.82.0-255,66,2901,91,2967
97,0.022729,31.13.82.0-255,66,2967,91,2967
98,0.0,157.240.13.0-255,66,66,91,198
99,0.019702,172.31.47.0-255,66,132,91,198
100,0.022648,104.244.42.0-255,66,198,91,198
101,0.0,157.240.13.0-255,66,66,91,132
