,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,104.244.42.0-255,66,66,40,264
1,0.021936,31.13.82.0-255,66,132,40,264
2,0.025136,31.13.82.0-255,66,198,40,264
3,0.066564,31.13.82.0-255,66,264,40,264
4,0.0,157.240.7.0-255,66,66,40,132
5,0.011521,104.244.42.0-255,66,132,40,132
6,0.0,104.244.42.0-255,66,66,40,264
7,0.012537,31.13.82.0-255,66,132,40,264
8,0.016363,31.13.82.0-255,66,198,40,264
9,0.058647,31.13.82.0-255,66,264,40,264
10,0.0,157.240.13.0-255,66,66,40,264
11,0.013817,104.244.42.0-255,66,132,40,264
12,0.029247,31.13.82.0-255,66,198,40,264
13,0.03314,31.13.82.0-255,66,264,40,264
14,0.0,157.240.7.0-255,66,66,40,132
15,0.00866,104.244.42.0-255,66,132,40,132
16,0.0,157.240.7.0-255,66,66,40,132
17,0.017946,104.244.42.0-255,66,132,40,132
18,0.0,104.244.42.0-255,66,66,40,66
19,0.0,157.240.7.0-255,66,66,40,132
20,0.014001,104.244.42.0-255,66,132,40,132
21,0.0,157.240.7.0-255,66,66,40,132
22,0.01096,104.244.42.0-255,66,132,40,132
23,0.0,104.244.42.0-255,66,66,40,264
24,0.009579,31.13.82.0-255,66,132,40,264
25,0.013678,31.13.82.0-255,66,198,40,264
26,0.055295,31.13.82.0-255,66,264,40,264
27,0.0,157.240.7.0-255,66,66,40,132
28,0.011988,104.244.42.0-255,66,132,40,132
29,0.0,157.240.7.0-255,66,66,40,132
30,0.013042,104.244.42.0-255,66,132,40,132
31,0.0,104.244.42.0-255,66,66,40,132
32,0.062988,31.13.82.0-255,66,132,40,132
33,0.0,172.31.33.0-255,149,149,40,347
34,0.043227,104.244.42.0-255,66,215,40,347
35,0.047288,31.13.82.0-255,66,281,40,347
36,0.051419,31.13.82.0-255,66,347,40,347
37,0.0,157.240.7.0-255,66,66,40,132
38,0.012001,104.244.42.0-255,66,132,40,132
39,0.0,157.240.7.0-255,66,66,40,132
40,0.014122,104.244.42.0-255,66,132,40,132
41,0.0,172.31.33.0-255,149,149,40,215
42,0.042363,104.244.42.0-255,66,215,40,215
43,0.0,104.244.42.0-255,66,66,40,132
44,0.071794,31.13.82.0-255,66,132,40,132
45,0.0,157.240.7.0-255,66,66,40,132
46,0.010509,104.244.42.0-255,66,132,40,132
47,0.0,104.244.42.0-255,66,66,40,264
48,0.021177,31.13.82.0-255,66,132,40,264
49,0.025902,31.13.82.0-255,66,198,40,264
50,0.064089,31.13.82.0-255,66,264,40,264
51,0.0,157.240.13.0-255,66,66,40,264
52,0.010936,104.244.42.0-255,66,132,40,264
53,0.032981,31.13.82.0-255,66,198,40,264
54,0.037214,31.13.82.0-255,66,264,40,264
55,0.0,157.240.7.0-255,66,66,40,132
56,0.009338,104.244.42.0-255,66,132,40,132
57,0.0,104.244.42.0-255,66,66,40,264
58,0.012527,31.13.82.0-255,66,132,40,264
59,0.017721,31.13.82.0-255,66,198,40,264
60,0.059412,31.13.82.0-255,66,264,40,264
61,0.0,157.240.7.0-255,66,66,40,132
62,0.014774,104.244.42.0-255,66,132,40,132
63,0.0,104.244.42.0-255,66,66,40,198
64,0.013879,31.13.82.0-255,66,132,40,198
65,0.01908,31.13.82.0-255,66,198,40,198
66,0.0,157.240.7.0-255,66,66,40,132
67,0.007872,104.244.42.0-255,66,132,40,132
68,0.0,157.240.13.0-255,66,66,40,132
69,0.012245,104.244.42.0-255,66,132,40,132
70,0.0,157.240.13.0-255,66,66,40,264
71,0.010791,104.244.42.0-255,66,132,40,264
72,0.026672,31.13.82.0-255,66,198,40,264
73,0.030651,31.13.82.0-255,66,264,40,264
74,0.0,157.240.7.0-255,66,66,40,132
75,0.012623,104.244.42.0-255,66,132,40,132
76,0.0,104.244.42.0-255,66,66,40,786
77,0.005342,31.13.82.0-255,292,358,40,786
78,0.005375,172.31.33.0-255,66,424,40,786
79,0.005381,31.13.82.0-255,98,522,40,786
80,0.005386,172.31.33.0-255,66,588,40,786
81,0.017325,31.13.82.0-255,66,654,40,786
82,0.022177,31.13.82.0-255,66,720,40,786
83,0.066672,31.13.82.0-255,66,786,40,786
84,0.0,172.31.33.0-255,149,149,40,413
85,0.031743,31.13.82.0-255,66,215,40,413
86,0.036195,31.13.82.0-255,66,281,40,413
87,0.043477,104.244.42.0-255,66,347,40,413
88,0.075341,31.13.82.0-255,66,413,40,413
89,0.0,104.244.42.0-255,66,66,40,264
90,0.014905,31.13.82.0-255,66,132,40,264
91,0.019359,31.13.82.0-255,66,198,40,264
92,0.066648,31.13.82.0-255,66,264,40,264
93,0.0,157.240.13.0-255,66,66,40,132
94,0.01276,104.244.42.0-255,66,132,40,132
95,0.0,157.240.13.0-255,94,94,40,292
96,1.6e-05,172.31.33.0-255,66,160,40,292
97,0.018234,157.240.13.0-255,66,226,40,292
98,0.037324,104.244.42.0-255,66,292,40,292
99,0.0,157.240.7.0-255,66,66,40,132
100,0.011253,104.244.42.0-255,66,132,40,132
101,0.0,157.240.7.0-255,66,66,40,132
102,0.013103,104.244.42.0-255,66,132,40,132
103,0.0,157.240.7.0-255,66,66,40,132
104,0.010338,104.244.42.0-255,66,132,40,132
105,0.0,104.244.42.0-255,66,66,40,198
106,0.020603,31.13.82.0-255,66,132,40,198
107,0.056577,31.13.82.0-255,66,198,40,198
108,0.0,104.244.42.0-255,66,66,40,3510
109,0.017731,31.13.82.0-255,66,132,40,3510
110,0.021946,31.13.82.0-255,66,198,40,3510
111,0.037679,172.31.33.0-255,105,303,40,3510
112,0.037708,172.31.33.0-255,105,408,40,3510
113,0.037733,172.31.33.0-255,105,513,40,3510
114,0.037837,172.31.33.0-255,105,618,40,3510
115,0.037861,172.31.33.0-255,112,730,40,3510
116,0.037883,172.31.33.0-255,112,842,40,3510
117,0.038061,172.31.33.0-255,97,939,40,3510
118,0.038069,172.31.33.0-255,66,1005,40,3510
119,0.038219,172.31.33.0-255,97,1102,40,3510
120,0.038226,172.31.33.0-255,66,1168,40,3510
121,0.038352,172.31.33.0-255,90,1258,40,3510
122,0.038359,172.31.33.0-255,66,1324,40,3510
123,0.03849,172.31.33.0-255,90,1414,40,3510
124,0.038498,172.31.33.0-255,66,1480,40,3510
125,0.038772,172.31.33.0-255,90,1570,40,3510
126,0.038781,172.31.33.0-255,66,1636,40,3510
127,0.039027,117.18.237.0-255,90,1726,40,3510
128,0.039041,172.31.33.0-255,54,1780,40,3510
129,0.039047,117.18.237.0-255,66,1846,40,3510
130,0.039052,172.31.33.0-255,54,1900,40,3510
131,0.039099,172.31.33.0-255,90,1990,40,3510
132,0.039105,172.31.33.0-255,66,2056,40,3510
133,0.039755,104.244.42.0-255,66,2122,40,3510
134,0.039787,104.244.42.0-255,66,2188,40,3510
135,0.039803,104.244.42.0-255,97,2285,40,3510
136,0.039809,172.31.33.0-255,54,2339,40,3510
137,0.03984,104.244.42.0-255,97,2436,40,3510
138,0.039842,172.31.33.0-255,54,2490,40,3510
139,0.039898,104.244.42.0-255,66,2556,40,3510
140,0.0399,172.31.33.0-255,54,2610,40,3510
141,0.039911,104.244.42.0-255,66,2676,40,3510
142,0.039913,172.31.33.0-255,54,2730,40,3510
143,0.040046,117.18.237.0-255,66,2796,40,3510
144,0.040048,172.31.33.0-255,54,2850,40,3510
145,0.040491,172.217.194.0-255,66,2916,40,3510
146,0.040495,172.217.194.0-255,66,2982,40,3510
147,0.040497,172.31.33.0-255,66,3048,40,3510
148,0.040629,74.125.24.0-255,66,3114,40,3510
149,0.040645,74.125.24.0-255,66,3180,40,3510
150,0.040647,172.31.33.0-255,66,3246,40,3510
151,0.041381,172.217.194.0-255,66,3312,40,3510
152,0.041405,172.217.194.0-255,66,3378,40,3510
153,0.041409,172.31.33.0-255,66,3444,40,3510
154,0.061198,31.13.82.0-255,66,3510,40,3510
155,0.0,157.240.7.0-255,66,66,40,264
156,0.010265,104.244.42.0-255,66,132,40,264
157,0.020461,31.13.82.0-255,66,198,40,264
158,0.025157,31.13.82.0-255,66,264,40,264
159,0.0,104.244.42.0-255,66,66,40,132
160,0.063472,31.13.82.0-255,66,132,40,132
161,0.0,157.240.7.0-255,66,66,40,132
162,0.010229,104.244.42.0-255,66,132,40,132
163,0.0,172.31.33.0-255,148,148,40,280
164,0.010243,157.240.7.0-255,66,214,40,280
165,0.041829,104.244.42.0-255,66,280,40,280
166,0.0,157.240.7.0-255,66,66,40,132
167,0.013209,104.244.42.0-255,66,132,40,132
168,0.0,172.31.33.0-255,165,165,40,363
169,0.034437,31.13.82.0-255,66,231,40,363
170,0.039636,31.13.82.0-255,66,297,40,363
171,0.041885,104.244.42.0-255,66,363,40,363
172,0.0,104.244.42.0-255,66,66,40,264
173,0.021263,31.13.82.0-255,66,132,40,264
174,0.025001,31.13.82.0-255,66,198,40,264
175,0.066679,31.13.82.0-255,66,264,40,264
176,0.0,104.244.42.0-255,66,66,40,264
177,0.013201,31.13.82.0-255,66,132,40,264
178,0.01739,31.13.82.0-255,66,198,40,264
179,0.059225,31.13.82.0-255,66,264,40,264
180,0.0,157.240.7.0-255,66,66,40,132
181,0.010766,104.244.42.0-255,66,132,40,132
182,0.0,157.240.13.0-255,66,66,40,264
183,0.010935,104.244.42.0-255,66,132,40,264
184,0.02806,31.13.82.0-255,66,198,40,264
185,0.032438,31.13.82.0-255,66,264,40,264
186,0.0,157.240.7.0-255,66,66,40,132
187,0.013708,104.244.42.0-255,66,132,40,132
188,0.0,157.240.13.0-255,66,66,40,132
189,0.016783,104.244.42.0-255,66,132,40,132
190,0.0,104.244.42.0-255,66,66,40,264
191,0.010159,31.13.82.0-255,66,132,40,264
192,0.015155,31.13.82.0-255,66,198,40,264
193,0.054086,31.13.82.0-255,66,264,40,264
194,0.0,157.240.13.0-255,66,66,40,132
195,0.016378,104.244.42.0-255,66,132,40,132
196,0.0,157.240.13.0-255,66,66,40,132
197,0.009591,104.244.42.0-255,66,132,40,132
198,0.0,104.244.42.0-255,66,66,40,264
199,0.017004,31.13.82.0-255,66,132,40,264
200,0.021689,31.13.82.0-255,66,198,40,264
201,0.061238,31.13.82.0-255,66,264,40,264
202,0.0,104.244.42.0-255,66,66,40,264
203,0.01431,31.13.82.0-255,66,132,40,264
204,0.018609,31.13.82.0-255,66,198,40,264
205,0.059084,31.13.82.0-255,66,264,40,264
206,0.0,104.244.42.0-255,66,66,40,132
207,0.056535,31.13.82.0-255,66,132,40,132
208,0.0,157.240.7.0-255,66,66,40,132
209,0.009155,104.244.42.0-255,66,132,40,132
210,0.0,157.240.7.0-255,66,66,40,132
211,0.009693,104.244.42.0-255,66,132,40,132
212,0.0,104.244.42.0-255,66,66,40,264
213,0.013004,31.13.82.0-255,66,132,40,264
214,0.017313,31.13.82.0-255,66,198,40,264
215,0.057103,31.13.82.0-255,66,264,40,264
216,0.0,172.31.33.0-255,149,149,40,281
217,0.013198,157.240.7.0-255,66,215,40,281
218,0.041736,104.244.42.0-255,66,281,40,281
219,0.0,104.244.42.0-255,66,66,40,264
220,0.012121,31.13.82.0-255,66,132,40,264
221,0.016731,31.13.82.0-255,66,198,40,264
222,0.054864,31.13.82.0-255,66,264,40,264
223,0.0,104.244.42.0-255,66,66,40,264
224,0.009974,31.13.82.0-255,66,132,40,264
225,0.013991,31.13.82.0-255,66,198,40,264
226,0.053718,31.13.82.0-255,66,264,40,264
227,0.0,157.240.7.0-255,66,66,40,132
228,0.011686,104.244.42.0-255,66,132,40,132
229,0.0,157.240.7.0-255,66,66,40,132
230,0.011056,104.244.42.0-255,66,132,40,132
231,0.0,157.240.13.0-255,66,66,40,132
232,0.010221,104.244.42.0-255,66,132,40,132
233,0.0,157.240.7.0-255,66,66,40,132
234,0.010867,104.244.42.0-255,66,132,40,132
235,0.0,157.240.7.0-255,66,66,40,132
236,0.012719,104.244.42.0-255,66,132,40,132
237,0.0,104.244.42.0-255,66,66,40,264
238,0.011685,31.13.82.0-255,66,132,40,264
239,0.015681,31.13.82.0-255,66,198,40,264
240,0.058963,31.13.82.0-255,66,264,40,264
241,0.0,157.240.7.0-255,66,66,40,264
242,0.012825,104.244.42.0-255,66,132,40,264
243,0.021744,31.13.82.0-255,66,198,40,264
244,0.02615,31.13.82.0-255,66,264,40,264
245,0.0,157.240.13.0-255,66,66,40,132
246,0.010258,104.244.42.0-255,66,132,40,132
247,0.0,157.240.13.0-255,66,66,40,132
248,0.011619,104.244.42.0-255,66,132,40,132
249,0.0,104.244.42.0-255,66,66,40,264
250,0.013053,31.13.82.0-255,66,132,40,264
251,0.017653,31.13.82.0-255,66,198,40,264
252,0.059343,31.13.82.0-255,66,264,40,264
253,0.0,157.240.7.0-255,66,66,40,132
254,0.010607,104.244.42.0-255,66,132,40,132
255,0.0,104.244.42.0-255,66,66,40,264
