,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,157.240.13.0-255,255,255,39,599
1,2.2e-05,172.31.33.0-255,66,321,39,599
2,0.007011,172.31.33.0-255,177,498,39,599
3,0.009518,157.240.13.0-255,101,599,39,599
4,0.0,157.240.7.0-255,231,231,39,549
5,2.2e-05,172.31.33.0-255,66,297,39,549
6,0.006584,172.31.33.0-255,151,448,39,549
7,0.008803,157.240.7.0-255,101,549,39,549
8,0.0,31.13.82.0-255,101,101,39,167
9,2.2e-05,172.31.33.0-255,66,167,39,167
10,0.0,157.240.13.0-255,232,232,39,450
11,1.7e-05,172.31.33.0-255,66,298,39,450
12,0.009206,172.31.33.0-255,152,450,39,450
13,0.0,157.240.7.0-255,232,232,39,449
14,1.1e-05,172.31.33.0-255,66,298,39,449
15,0.009373,172.31.33.0-255,151,449,39,449
16,0.0,157.240.7.0-255,231,231,39,448
17,1.7e-05,172.31.33.0-255,66,297,39,448
18,0.008299,172.31.33.0-255,151,448,39,448
19,0.0,157.240.7.0-255,232,232,39,1959
20,1e-05,172.31.33.0-255,66,298,39,1959
21,0.002927,172.31.33.0-255,105,403,39,1959
22,0.002979,172.31.33.0-255,105,508,39,1959
23,0.003013,172.31.33.0-255,112,620,39,1959
24,0.003057,172.31.33.0-255,105,725,39,1959
25,0.003086,172.31.33.0-255,112,837,39,1959
26,0.004395,192.229.237.0-255,105,942,39,1959
27,0.004409,172.31.33.0-255,66,1008,39,1959
28,0.004562,104.244.42.0-255,112,1120,39,1959
29,0.004568,172.31.33.0-255,66,1186,39,1959
30,0.004643,104.244.42.0-255,112,1298,39,1959
31,0.004648,172.31.33.0-255,66,1364,39,1959
32,0.005062,172.217.194.0-255,105,1469,39,1959
33,0.005069,172.31.33.0-255,66,1535,39,1959
34,0.005605,74.125.24.0-255,105,1640,39,1959
35,0.005612,172.31.33.0-255,66,1706,39,1959
36,0.00765,172.31.33.0-255,152,1858,39,1959
37,0.009342,157.240.7.0-255,101,1959,39,1959
38,0.0,31.13.82.0-255,101,101,39,167
39,2.5e-05,172.31.33.0-255,66,167,39,167
40,0.0,157.240.7.0-255,228,228,39,445
41,7e-06,172.31.33.0-255,66,294,39,445
42,0.008798,172.31.33.0-255,151,445,39,445
43,0.0,31.13.82.0-255,101,101,39,167
44,2.9e-05,172.31.33.0-255,66,167,39,167
45,0.0,157.240.7.0-255,225,225,39,544
46,9e-06,172.31.33.0-255,66,291,39,544
47,0.006221,172.31.33.0-255,152,443,39,544
48,0.008172,157.240.7.0-255,101,544,39,544
49,0.0,157.240.7.0-255,234,234,39,553
50,1.5e-05,172.31.33.0-255,66,300,39,553
51,0.00585,172.31.33.0-255,152,452,39,553
52,0.007514,157.240.7.0-255,101,553,39,553
53,0.0,157.240.13.0-255,231,231,39,550
54,2.8e-05,172.31.33.0-255,66,297,39,550
