,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,172.31.46.0-255,74,74,60,74
1,0.0,172.31.46.0-255,74,74,60,74
2,0.0,172.31.46.0-255,74,74,60,2873
3,0.00173,157.240.13.0-255,74,148,60,2873
4,0.001744,172.31.46.0-255,66,214,60,2873
5,0.003345,172.31.46.0-255,606,820,60,2873
6,0.005079,157.240.13.0-255,66,886,60,2873
7,0.005381,157.240.13.0-255,278,1164,60,2873
8,0.005391,172.31.46.0-255,66,1230,60,2873
9,0.006012,172.31.46.0-255,130,1360,60,2873
10,0.007637,172.31.46.0-255,236,1596,60,2873
11,0.007662,172.31.46.0-255,568,2164,60,2873
12,0.007822,157.240.13.0-255,230,2394,60,2873
13,0.00787,157.240.13.0-255,140,2534,60,2873
14,0.00824,172.31.46.0-255,66,2600,60,2873
15,0.008312,172.31.46.0-255,97,2697,60,2873
16,0.009371,157.240.13.0-255,66,2763,60,2873
17,0.009722,157.240.13.0-255,110,2873,60,2873
18,0.0,31.13.82.0-255,74,74,60,746
19,2.7e-05,172.31.46.0-255,66,140,60,746
20,0.001613,172.31.46.0-255,606,746,60,746
21,0.0,74.125.68.0-255,66,66,60,66
22,0.0,31.13.82.0-255,74,74,60,746
23,1.9e-05,172.31.46.0-255,66,140,60,746
24,0.002257,172.31.46.0-255,606,746,60,746
25,0.0,74.125.24.0-255,66,66,60,66
26,0.0,172.31.46.0-255,74,74,60,74
27,0.0,172.31.46.0-255,74,74,60,2859
28,0.001739,157.240.13.0-255,74,148,60,2859
29,0.001757,172.31.46.0-255,66,214,60,2859
30,0.003979,172.31.46.0-255,606,820,60,2859
31,0.005721,157.240.13.0-255,66,886,60,2859
32,0.005971,157.240.13.0-255,278,1164,60,2859
33,0.005982,172.31.46.0-255,66,1230,60,2859
34,0.006707,172.31.46.0-255,130,1360,60,2859
35,0.008194,172.31.46.0-255,236,1596,60,2859
36,0.008226,172.31.46.0-255,567,2163,60,2859
37,0.008583,157.240.13.0-255,230,2393,60,2859
38,0.008662,157.240.13.0-255,140,2533,60,2859
39,0.008886,172.31.46.0-255,66,2599,60,2859
40,0.008986,172.31.46.0-255,97,2696,60,2859
41,0.00994,157.240.13.0-255,66,2762,60,2859
42,0.009949,157.240.13.0-255,97,2859,60,2859
43,0.0,172.31.46.0-255,74,74,60,3027
44,0.001422,157.240.7.0-255,74,148,60,3027
45,0.00144,172.31.46.0-255,66,214,60,3027
46,0.002901,172.31.46.0-255,606,820,60,3027
47,0.004311,157.240.7.0-255,66,886,60,3027
48,0.004572,157.240.7.0-255,278,1164,60,3027
49,0.004583,172.31.46.0-255,66,1230,60,3027
50,0.005148,172.31.46.0-255,130,1360,60,3027
51,0.006619,172.31.46.0-255,236,1596,60,3027
52,0.006645,172.31.46.0-255,568,2164,60,3027
53,0.006755,157.240.7.0-255,230,2394,60,3027
54,0.006762,157.240.7.0-255,140,2534,60,3027
55,0.007226,172.31.46.0-255,66,2600,60,3027
56,0.007303,172.31.46.0-255,97,2697,60,3027
57,0.008041,157.240.7.0-255,66,2763,60,3027
58,0.008064,157.240.7.0-255,97,2860,60,3027
59,0.008335,157.240.7.0-255,101,2961,60,3027
60,0.00838,172.31.46.0-255,66,3027,60,3027
61,0.0,172.31.46.0-255,74,74,60,74
62,0.0,172.31.46.0-255,74,74,60,74
63,0.0,31.13.82.0-255,74,74,60,746
64,3.2e-05,172.31.46.0-255,66,140,60,746
65,0.001801,172.31.46.0-255,606,746,60,746
66,0.0,172.31.46.0-255,74,74,60,74
67,0.0,74.125.24.0-255,141,141,60,752
68,6.4e-05,74.125.24.0-255,97,238,60,752
69,7.4e-05,74.125.24.0-255,105,343,60,752
70,0.000382,74.125.24.0-255,141,484,60,752
71,0.000798,74.125.24.0-255,97,581,60,752
72,0.003503,172.31.46.0-255,105,686,60,752
73,0.005741,74.125.24.0-255,66,752,60,752
74,0.0,74.125.200.0-255,66,66,60,66
75,0.0,172.31.46.0-255,74,74,60,74
76,0.0,172.31.46.0-255,74,74,60,74
77,0.0,172.217.194.0-255,66,66,60,66
78,0.0,172.217.194.0-255,141,141,60,818
79,4.3e-05,172.217.194.0-255,97,238,60,818
80,9.9e-05,172.217.194.0-255,105,343,60,818
81,0.001825,172.217.194.0-255,66,409,60,818
82,0.00335,172.217.194.0-255,141,550,60,818
83,0.003492,172.217.194.0-255,97,647,60,818
84,0.00389,172.31.46.0-255,105,752,60,818
85,0.009413,172.217.194.0-255,66,818,60,818
86,0.0,157.240.13.0-255,74,74,60,1656
87,1.5e-05,172.31.46.0-255,66,140,60,1656
88,0.003789,172.31.46.0-255,606,746,60,1656
89,0.005205,157.240.13.0-255,66,812,60,1656
90,0.005507,157.240.13.0-255,278,1090,60,1656
91,0.005516,172.31.46.0-255,66,1156,60,1656
92,0.006886,172.31.46.0-255,130,1286,60,1656
93,0.008436,157.240.13.0-255,230,1516,60,1656
94,0.008468,157.240.13.0-255,140,1656,60,1656
95,0.0,172.31.46.0-255,74,74,60,1819
96,0.00174,157.240.13.0-255,74,148,60,1819
97,0.001764,172.31.46.0-255,66,214,60,1819
98,0.006166,74.125.200.0-255,150,364,60,1819
99,0.006295,74.125.200.0-255,97,461,60,1819
100,0.006361,74.125.200.0-255,105,566,60,1819
101,0.006943,172.31.46.0-255,606,1172,60,1819
102,0.007314,172.31.46.0-255,66,1238,60,1819
103,0.007358,172.31.46.0-255,105,1343,60,1819
104,0.008662,157.240.13.0-255,66,1409,60,1819
105,0.009007,157.240.13.0-255,278,1687,60,1819
106,0.009017,172.31.46.0-255,66,1753,60,1819
107,0.009546,74.125.200.0-255,66,1819,60,1819
108,0.0,74.125.24.0-255,66,66,60,66
109,0.0,172.217.194.0-255,66,66,60,66
110,0.0,172.31.46.0-255,74,74,60,74
111,0.0,172.31.46.0-255,74,74,60,74
112,0.0,172.31.46.0-255,74,74,60,2695
113,0.002015,157.240.13.0-255,74,148,60,2695
114,0.002037,172.31.46.0-255,66,214,60,2695
115,0.003745,172.31.46.0-255,606,820,60,2695
116,0.005753,157.240.13.0-255,66,886,60,2695
117,0.006102,157.240.13.0-255,278,1164,60,2695
118,0.006113,172.31.46.0-255,66,1230,60,2695
119,0.006769,172.31.46.0-255,130,1360,60,2695
120,0.008196,172.31.46.0-255,236,1596,60,2695
121,0.008227,172.31.46.0-255,566,2162,60,2695
122,0.009164,157.240.13.0-255,230,2392,60,2695
123,0.009313,157.240.13.0-255,140,2532,60,2695
124,0.009351,172.31.46.0-255,66,2598,60,2695
125,0.009384,172.31.46.0-255,97,2695,60,2695
126,0.0,172.217.24.0-255,66,66,60,66
127,0.0,172.31.46.0-255,74,74,60,2696
128,0.002039,157.240.13.0-255,74,148,60,2696
129,0.002068,172.31.46.0-255,66,214,60,2696
130,0.003824,172.31.46.0-255,606,820,60,2696
131,0.005848,157.240.13.0-255,66,886,60,2696
132,0.006198,157.240.13.0-255,278,1164,60,2696
133,0.006214,172.31.46.0-255,66,1230,60,2696
134,0.006954,172.31.46.0-255,130,1360,60,2696
135,0.008366,172.31.46.0-255,236,1596,60,2696
136,0.008397,172.31.46.0-255,567,2163,60,2696
137,0.009033,157.240.13.0-255,230,2393,60,2696
138,0.009079,157.240.13.0-255,140,2533,60,2696
139,0.009152,172.31.46.0-255,66,2599,60,2696
140,0.009184,172.31.46.0-255,97,2696,60,2696
141,0.0,172.31.46.0-255,74,74,60,74
142,0.0,74.125.130.0-255,66,66,60,66
143,0.0,172.217.194.0-255,66,66,60,66
144,0.0,172.31.46.0-255,74,74,60,74
145,0.0,172.31.46.0-255,74,74,60,2698
146,0.001742,157.240.13.0-255,74,148,60,2698
147,0.001763,172.31.46.0-255,66,214,60,2698
148,0.003479,172.31.46.0-255,606,820,60,2698
149,0.005218,157.240.13.0-255,66,886,60,2698
150,0.005488,157.240.13.0-255,278,1164,60,2698
151,0.005499,172.31.46.0-255,66,1230,60,2698
152,0.006154,172.31.46.0-255,130,1360,60,2698
153,0.008185,157.240.13.0-255,230,1590,60,2698
154,0.008234,157.240.13.0-255,140,1730,60,2698
155,0.008494,172.31.46.0-255,66,1796,60,2698
156,0.008707,172.31.46.0-255,236,2032,60,2698
157,0.008729,172.31.46.0-255,569,2601,60,2698
158,0.009243,172.31.46.0-255,97,2698,60,2698
159,0.0,172.31.46.0-255,74,74,60,2696
160,0.002046,157.240.13.0-255,74,148,60,2696
161,0.00208,172.31.46.0-255,66,214,60,2696
162,0.003896,172.31.46.0-255,606,820,60,2696
163,0.005919,157.240.13.0-255,66,886,60,2696
164,0.006203,157.240.13.0-255,278,1164,60,2696
165,0.006218,172.31.46.0-255,66,1230,60,2696
166,0.006995,172.31.46.0-255,130,1360,60,2696
167,0.008505,172.31.46.0-255,236,1596,60,2696
