,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,172.31.36.0-255,74,74,7,2841
1,0.001448,157.240.13.0-255,74,148,7,2841
2,0.001468,172.31.36.0-255,66,214,7,2841
3,0.003691,172.31.36.0-255,606,820,7,2841
4,0.005131,157.240.13.0-255,66,886,7,2841
5,0.005574,157.240.13.0-255,278,1164,7,2841
6,0.005585,172.31.36.0-255,66,1230,7,2841
7,0.00636,172.31.36.0-255,130,1360,7,2841
8,0.007634,172.31.36.0-255,236,1596,7,2841
9,0.007659,172.31.36.0-255,536,2132,7,2841
10,0.008327,157.240.13.0-255,230,2362,7,2841
11,0.008398,157.240.13.0-255,140,2502,7,2841
12,0.008671,172.31.36.0-255,66,2568,7,2841
13,0.008708,172.31.36.0-255,97,2665,7,2841
14,0.009073,157.240.13.0-255,66,2731,7,2841
15,0.009529,157.240.13.0-255,110,2841,7,2841
16,0.0,172.31.36.0-255,74,74,7,74
17,0.0,172.31.36.0-255,74,74,7,74
18,0.0,74.125.24.0-255,66,66,7,3576
19,0.000386,74.125.24.0-255,278,344,7,3576
20,0.0004,172.31.36.0-255,66,410,7,3576
21,0.001978,172.31.36.0-255,130,540,7,3576
22,0.004763,74.125.24.0-255,630,1170,7,3576
23,0.011689,172.31.36.0-255,236,1406,7,3576
24,0.011728,172.31.36.0-255,896,2302,7,3576
25,0.012665,172.31.36.0-255,97,2399,7,3576
26,0.01275,172.31.36.0-255,97,2496,7,3576
27,0.014084,74.125.24.0-255,66,2562,7,3576
28,0.014453,74.125.24.0-255,97,2659,7,3576
29,0.015119,74.125.24.0-255,66,2725,7,3576
30,0.016163,74.125.24.0-255,478,3203,7,3576
31,0.016213,74.125.24.0-255,97,3300,7,3576
32,0.016319,74.125.24.0-255,105,3405,7,3576
33,0.017213,172.31.36.0-255,66,3471,7,3576
34,0.017265,172.31.36.0-255,105,3576,7,3576
35,0.0,74.125.24.0-255,66,66,7,66
36,0.0,172.31.36.0-255,74,74,7,74
37,0.0,172.31.36.0-255,74,74,7,74
38,0.0,172.31.36.0-255,74,74,7,2998
39,0.001724,157.240.13.0-255,74,148,7,2998
40,0.001742,172.31.36.0-255,66,214,7,2998
41,0.009207,172.31.36.0-255,606,820,7,2998
42,0.010923,157.240.13.0-255,66,886,7,2998
43,0.011355,157.240.13.0-255,278,1164,7,2998
44,0.011365,172.31.36.0-255,66,1230,7,2998
45,0.012129,172.31.36.0-255,130,1360,7,2998
46,0.013352,172.31.36.0-255,236,1596,7,2998
47,0.013382,172.31.36.0-255,539,2135,7,2998
48,0.013925,157.240.13.0-255,230,2365,7,2998
49,0.014008,157.240.13.0-255,140,2505,7,2998
50,0.014051,172.31.36.0-255,66,2571,7,2998
51,0.014149,172.31.36.0-255,97,2668,7,2998
52,0.015079,157.240.13.0-255,66,2734,7,2998
53,0.01512,157.240.13.0-255,97,2831,7,2998
54,0.015426,157.240.13.0-255,101,2932,7,2998
55,0.015517,172.31.36.0-255,66,2998,7,2998
56,0.0,172.217.194.0-255,66,66,7,787
57,4.9e-05,172.217.194.0-255,66,132,7,787
58,0.000156,172.217.194.0-255,66,198,7,787
59,0.003546,172.217.194.0-255,150,348,7,787
60,0.003586,172.217.194.0-255,97,445,7,787
61,0.003672,172.217.194.0-255,105,550,7,787
62,0.010114,172.31.36.0-255,66,616,7,787
63,0.010172,172.31.36.0-255,105,721,7,787
64,0.017992,172.217.194.0-255,66,787,7,787
65,0.0,172.31.36.0-255,74,74,7,74
66,0.0,172.31.36.0-255,74,74,7,74
67,0.0,172.31.36.0-255,74,74,7,74
68,0.0,172.31.36.0-255,74,74,7,2997
69,0.001725,157.240.13.0-255,74,148,7,2997
70,0.001745,172.31.36.0-255,66,214,7,2997
71,0.003365,172.31.36.0-255,606,820,7,2997
72,0.005091,157.240.13.0-255,66,886,7,2997
73,0.005363,157.240.13.0-255,278,1164,7,2997
74,0.005376,172.31.36.0-255,66,1230,7,2997
75,0.006025,172.31.36.0-255,130,1360,7,2997
76,0.007393,172.31.36.0-255,236,1596,7,2997
77,0.007424,172.31.36.0-255,538,2134,7,2997
78,0.007815,157.240.13.0-255,230,2364,7,2997
79,0.007875,157.240.13.0-255,140,2504,7,2997
80,0.008119,172.31.36.0-255,66,2570,7,2997
81,0.008197,172.31.36.0-255,97,2667,7,2997
82,0.009145,157.240.13.0-255,66,2733,7,2997
83,0.009152,157.240.13.0-255,97,2830,7,2997
84,0.009448,157.240.13.0-255,101,2931,7,2997
85,0.012309,172.31.36.0-255,66,2997,7,2997
86,0.0,172.217.194.0-255,66,66,7,433
87,0.001368,172.217.194.0-255,138,204,7,433
88,0.001394,172.217.194.0-255,97,301,7,433
89,0.002975,172.31.36.0-255,66,367,7,433
90,0.005776,172.217.194.0-255,66,433,7,433
91,0.0,172.217.194.0-255,66,66,7,66
92,0.0,172.31.36.0-255,74,74,7,74
93,0.0,172.31.36.0-255,241,241,7,1910
94,3.1e-05,172.31.36.0-255,730,971,7,1910
95,0.002281,172.217.194.0-255,66,1037,7,1910
96,0.002308,172.217.194.0-255,66,1103,7,1910
97,0.009543,172.217.194.0-255,144,1247,7,1910
98,0.009565,172.217.194.0-255,167,1414,7,1910
99,0.009568,172.217.194.0-255,154,1568,7,1910
100,0.009629,172.217.194.0-255,105,1673,7,1910
101,0.009825,172.31.36.0-255,66,1739,7,1910
102,0.009852,172.31.36.0-255,105,1844,7,1910
103,0.016642,172.217.194.0-255,66,1910,7,1910
104,0.0,31.13.82.0-255,74,74,7,746
105,2.3e-05,172.31.36.0-255,66,140,7,746
106,0.001836,172.31.36.0-255,606,746,7,746
107,0.0,172.217.194.0-255,66,66,7,651
108,0.002456,172.217.194.0-255,146,212,7,651
109,0.00251,172.217.194.0-255,97,309,7,651
110,0.002531,172.217.194.0-255,105,414,7,651
111,0.002971,172.31.36.0-255,66,480,7,651
112,0.003013,172.31.36.0-255,105,585,7,651
113,0.009956,172.217.194.0-255,66,651,7,651
114,0.0,172.31.36.0-255,74,74,7,74
115,0.0,74.125.24.0-255,66,66,7,66
116,0.0,172.217.194.0-255,66,66,7,140
117,0.008168,172.31.36.0-255,74,140,7,140
118,0.0,172.31.36.0-255,74,74,7,2999
119,0.001747,157.240.13.0-255,74,148,7,2999
120,0.001766,172.31.36.0-255,66,214,7,2999
121,0.009318,172.31.36.0-255,606,820,7,2999
122,0.011047,157.240.13.0-255,66,886,7,2999
123,0.011354,157.240.13.0-255,278,1164,7,2999
124,0.011377,172.31.36.0-255,66,1230,7,2999
125,0.012083,172.31.36.0-255,130,1360,7,2999
126,0.013811,172.31.36.0-255,236,1596,7,2999
127,0.01384,172.31.36.0-255,540,2136,7,2999
128,0.013869,157.240.13.0-255,230,2366,7,2999
129,0.013916,157.240.13.0-255,140,2506,7,2999
130,0.014752,172.31.36.0-255,66,2572,7,2999
131,0.014827,172.31.36.0-255,97,2669,7,2999
132,0.015541,157.240.13.0-255,66,2735,7,2999
133,0.015568,157.240.13.0-255,97,2832,7,2999
134,0.015883,157.240.13.0-255,101,2933,7,2999
135,0.015932,172.31.36.0-255,66,2999,7,2999
136,0.0,172.217.194.0-255,66,66,7,66
137,0.0,172.31.36.0-255,74,74,7,2935
