,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,172.31.33.0-255,112,112,30,290
1,0.001624,104.244.42.0-255,112,224,30,290
2,0.001636,172.31.33.0-255,66,290,30,290
3,0.0,157.240.7.0-255,232,232,30,447
4,1.1e-05,172.31.33.0-255,66,298,30,447
5,0.008014,172.31.33.0-255,149,447,30,447
6,0.0,31.13.82.0-255,101,101,30,167
7,2e-05,172.31.33.0-255,66,167,30,167
8,0.0,157.240.13.0-255,228,228,30,545
9,9e-06,172.31.33.0-255,66,294,30,545
10,0.007333,172.31.33.0-255,150,444,30,545
11,0.009048,157.240.13.0-255,101,545,30,545
12,0.0,157.240.7.0-255,230,230,30,546
13,9e-06,172.31.33.0-255,66,296,30,546
14,0.006166,172.31.33.0-255,149,445,30,546
15,0.008463,157.240.7.0-255,101,546,30,546
16,0.0,157.240.7.0-255,231,231,30,446
17,2.1e-05,172.31.33.0-255,66,297,30,446
18,0.007986,172.31.33.0-255,149,446,30,446
19,0.0,157.240.7.0-255,232,232,30,669
20,1.9e-05,172.31.33.0-255,66,298,30,669
21,0.006308,172.31.33.0-255,270,568,30,669
22,0.007955,157.240.7.0-255,101,669,30,669
23,0.0,31.13.82.0-255,101,101,30,167
24,2.3e-05,172.31.33.0-255,66,167,30,167
25,0.0,157.240.7.0-255,230,230,30,546
26,9e-06,172.31.33.0-255,66,296,30,546
27,0.005342,172.31.33.0-255,149,445,30,546
28,0.007732,157.240.7.0-255,101,546,30,546
29,0.0,31.13.82.0-255,101,101,30,167
30,2.6e-05,172.31.33.0-255,66,167,30,167
31,0.0,157.240.7.0-255,228,228,30,545
32,1.8e-05,172.31.33.0-255,66,294,30,545
33,0.00779,172.31.33.0-255,150,444,30,545
34,0.009705,157.240.7.0-255,101,545,30,545
35,0.0,172.31.33.0-255,112,112,30,290
36,0.002274,104.244.42.0-255,112,224,30,290
37,0.002287,172.31.33.0-255,66,290,30,290
38,0.0,157.240.13.0-255,231,231,30,447
39,1.6e-05,172.31.33.0-255,66,297,30,447
40,0.008442,172.31.33.0-255,150,447,30,447
41,0.0,31.13.82.0-255,101,101,30,167
42,1.9e-05,172.31.33.0-255,66,167,30,167
43,0.0,157.240.7.0-255,230,230,30,547
