,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,74.125.24.0-255,66,66,46,1244
1,0.001689,74.125.24.0-255,150,216,46,1244
2,0.001728,74.125.24.0-255,97,313,46,1244
3,0.001754,74.125.24.0-255,105,418,46,1244
4,0.002016,172.31.46.0-255,66,484,46,1244
5,0.002057,172.31.46.0-255,105,589,46,1244
6,0.008551,74.125.24.0-255,66,655,46,1244
7,0.010444,74.125.24.0-255,150,805,46,1244
8,0.010622,74.125.24.0-255,97,902,46,1244
9,0.010674,172.31.46.0-255,66,968,46,1244
10,0.010696,74.125.24.0-255,105,1073,46,1244
11,0.010799,172.31.46.0-255,105,1178,46,1244
12,0.017581,74.125.24.0-255,66,1244,46,1244
13,0.0,74.125.68.0-255,66,66,46,140
14,0.029372,172.31.46.0-255,74,140,46,140
15,0.0,157.240.13.0-255,66,66,46,66
16,0.0,172.217.194.0-255,146,146,46,1134
17,1.6e-05,172.217.194.0-255,321,467,46,1134
18,4.9e-05,172.217.194.0-255,325,792,46,1134
19,9.8e-05,172.217.194.0-255,105,897,46,1134
20,0.002152,172.31.46.0-255,66,963,46,1134
21,0.002201,172.31.46.0-255,105,1068,46,1134
22,0.009034,172.217.194.0-255,66,1134,46,1134
23,0.0,172.31.46.0-255,74,74,46,3032
24,0.002027,157.240.13.0-255,74,148,46,3032
25,0.002044,172.31.46.0-255,66,214,46,3032
26,0.003442,172.31.46.0-255,606,820,46,3032
27,0.005461,157.240.13.0-255,66,886,46,3032
28,0.005745,157.240.13.0-255,278,1164,46,3032
29,0.005753,172.31.46.0-255,66,1230,46,3032
30,0.007571,172.31.46.0-255,130,1360,46,3032
31,0.009648,157.240.13.0-255,230,1590,46,3032
32,0.009704,157.240.13.0-255,140,1730,46,3032
33,0.011274,172.31.46.0-255,66,1796,46,3032
34,0.011521,172.31.46.0-255,236,2032,46,3032
35,0.011545,172.31.46.0-255,573,2605,46,3032
36,0.012226,172.31.46.0-255,97,2702,46,3032
37,0.013553,157.240.13.0-255,66,2768,46,3032
